path,bytes,megabytes,sha256
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag1/database-final.sql,791379,0.755,dcf6657bd0171b03bfe2a556a8111718c0fe58dfbb65d03a8d2a7465dfaa41f4
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag1/logs/agent-agent_alpha.log,331979,0.317,6bd9102eaf8910d4086b8c4859720de37a8a742501c5a0b70ede4553794e9a9f
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag1/logs/agent-agent_beta.log,347007,0.331,8e7533345d5f969c82257d87a1ded35e8860ec9393b4e4a1eea36c8d06e6ea2f
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag1/logs/agent-agent_delta.log,384713,0.367,4f4fbe3d8bfc012df8521aa1bc38a38c62dbab90d383624d2f884b753d97046f
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag1/logs/agent-agent_epsilon.log,416925,0.398,dd651d93233a5a93c351ab00e6e940a10fa96fa6ff7a9ab788af03b6b2769bc9
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag1/logs/agent-agent_eta.log,329578,0.314,227235ae097864308759c50e349c7ff34f9e54a238cac63b58d2d54732651ad6
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag1/logs/agent-agent_gamma.log,424693,0.405,883c60f2a5ab041fa49f3352dc4393462388f6eb576a2fe42742e5cac7296889
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag1/logs/agent-agent_iota.log,326092,0.311,3d7a7c6dd429ba7991886d66cf2b8ef86295a1c0fc5ee4479f93f6aaaaed5ff8
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag1/logs/agent-agent_kappa.log,291848,0.278,4138ad87b8ac582190ba12985d5a73670d1ea5420851fcb60f9390658789dcf9
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag1/logs/agent-agent_theta.log,372684,0.355,3760520e0c711a1ee469a4c735d0a91811f564d4a884e888c4239b6f15081a08
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag1/logs/agent-agent_zeta.log,433658,0.414,6223ad21e1bc5833229d6a3f35dad3931f6ed8d096786b951e8db3b9b91f2f78
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag1/logs/api.log,208333,0.199,320ae80029366a6becd47d486ff762207bd23e68108388b7b3ebeba5fdb75a43
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag1/logs/content-gen.log,4638,0.004,de69cb26f7bc4f1204a3cc7f60a4c09611dd97907ff78b61a7e97b5d29af9b76
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag1/logs/postgres.log,34361,0.033,fbbbdd1afb51631a71f2abedb3a55eb201d5c8cb4d0727154ee4609da71a3689
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag1/logs/redis.log,977,0.001,fe7521e1c48d9dce1320ab3afd1aafa2ce5cae29c2afbba57b5e1402e13e6ef5
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag1/metadata.json,473,0.0,379cef05665946df087f99469ba851c8b23fc186c143ca4766b2fb541ca45327
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag1/posts.jsonl,472777,0.451,26a895b9145cb1c31299d8ddac1762f85a12c1872244766e12ed8e02eff54d85
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag25/agents.jsonl,2686,0.003,20791ad9d8279ad92687c49bff8ed0d2d03d9dccc0adb5e9abba1412e4586df0
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag25/database-final.sql,726719,0.693,a589f0d397409faccae08a648312c143f4f755340522eee7b70d26957a172c23
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag25/logs/agent-agent_alpha.log,287123,0.274,23ae82269c239758664ab8a9acad82cfe45e5c759b800cf9afd5e75b7dbf5a3f
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag25/logs/agent-agent_beta.log,279603,0.267,340d62fee03c07078ecdf7b7d6debcdcc236db9c311edf9a357aed488d43480a
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag25/logs/agent-agent_delta.log,331206,0.316,5ddfea4b51b4fc0f61289ec0ee04a3c2be189a42fd7ef96b3d06150abfc46d85
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag25/logs/agent-agent_epsilon.log,425163,0.405,5d156a750f11fba73d7dc183b5b72454df397d792acc82182132e04324a64fd0
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag25/logs/agent-agent_eta.log,310517,0.296,64d2f4991a1f9ead3cff042af409c4a27c18e5e371bad768bdd4b3d8789fc237
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag25/logs/agent-agent_gamma.log,349100,0.333,190fb65aca265f742e324d14567cc064b8672a68ba77e8c64ac66a07fd512bde
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag25/logs/agent-agent_iota.log,428736,0.409,7600ce86ff4ddc55634c3eccf4234951835270970bdcdda3ce744a5bfe64b8c9
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag25/logs/agent-agent_kappa.log,409457,0.39,627bcecbe8ef4cdbe4b04940bbfe31937e384420329d9a434b83e6274a1a72c1
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag25/logs/agent-agent_theta.log,336089,0.321,ad07e9d3d4af53ae2b56dd258e980875c058493cce4ac3839bfec60b368a027f
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag25/logs/agent-agent_zeta.log,362213,0.345,22610225c195d2d9b2b763fef97f1d1b5a4ac801fa0f400f5dca0d72a34da539
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag25/logs/api.log,188162,0.179,cd38f37db6d2f5af587ac0b0bbfaf61b47e777c7c1ab250ab3a1678621d6075b
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag25/logs/content-gen.log,56483,0.054,bfdb4b155ec580ff6295b873479c0cda262008b5671a1aecf94731020cf91b56
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag25/logs/postgres.log,6028,0.006,1bc09315cacef0a01dd4c2ee641440099a707fe9c18804166ddce98af9d5b3e7
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag25/logs/redis.log,977,0.001,f896bcb1e5f127ec0fa5b1984d6924ab2a50c7d10ee53abe483b05416563b767
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag25/metadata.json,475,0.0,0b26c725bed1f8c1aefa580076c29c8182d712306f9c00239264b30512a02912
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag25/posts.jsonl,427137,0.407,dd928a653a699bfe23f55976270923112f64554652cc4c5bf64ea4829af93e61
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag5/agents.jsonl,2686,0.003,d242c86633cc43f37701b9ff81d4df0a00ba6bf5b991b5bde412ecec87bef608
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag5/comments.jsonl,1336,0.001,e5bffaac992efd47be3f11a8aab4bdc938fe9bf92893d2998c215853b83dc61f
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag5/database-final.sql,800636,0.764,0fe7e0e0a379e471544985f9dc2f6599ad429907551ba5c665bd859e56eb217b
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag5/logs/agent-agent_alpha.log,357635,0.341,7a3e92596517dfe704eea3b23431be4d5ad371520c28951535ed35f16d30d6e4
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag5/logs/agent-agent_beta.log,385400,0.368,6fee040f36d56983525dca15d8da8eda8c19eecbecc9a12174a8ff9cd57c4124
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag5/logs/agent-agent_delta.log,438057,0.418,d003985bce39b8fe79b1ed78763beb145e88398345552c91101f5eae20aad724
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag5/logs/agent-agent_epsilon.log,415881,0.397,fd1c70908d92d2f46eb9bc18cc153e3642bf74eb8a526131a69f1c4f3830f2fb
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag5/logs/agent-agent_eta.log,463193,0.442,ab705868744d1c8421716ad2071ddc388c0f4afd1aac90199646af84d519425a
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag5/logs/agent-agent_gamma.log,244650,0.233,eb44714aefca5a13d9eff538aabd80684e2ed402f6bd5a39f61076f63d2db2d4
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag5/logs/agent-agent_iota.log,375223,0.358,95da060dd3a17ba38131d6699be9f9a3ca8440dbee2b1f09bf61448b9e6b0704
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag5/logs/agent-agent_kappa.log,344114,0.328,9106407a8ce0ccab6385f37c11440f2bebb36e4c8a5ee192ccc8dbbbe72efc45
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag5/logs/agent-agent_theta.log,390829,0.373,36a50c646d28b6c857c78007e3058e16ca1b5462209aa6e11a96f89eb0e6496d
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag5/logs/agent-agent_zeta.log,345084,0.329,ad4e8f1ccdcc71d508b24cfef76a30f304a753b6b902a31f0a6e43fc6e71d50d
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag5/logs/api.log,212540,0.203,b32ff17df345243618581505d55b26234ecf32d171a3c3a602bb67b2e42b9b36
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag5/logs/content-gen.log,8473,0.008,18726dc05cc3e66f73a9a9a0362094ff97cdf30bc5277c13ade5d47f9997e36c
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag5/logs/postgres.log,7089,0.007,b0eda38ad78b8a701ca0e7663b53f794d9a713e65d967cb207aad2ebe4571f79
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag5/logs/redis.log,977,0.001,f677d613f4d0279f2405e579fb144fe5c15fb030262a9c45b611296732aedf49
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag5/metadata.json,473,0.0,61012c6a2f7e7f68de0619d740c88674ec95bf71c39ad73f81681e8430ba107c
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag5/posts.jsonl,462156,0.441,48c8b0baff259a3bfa249178e2503b85e330c2ca5deabc7f0209e78b6d924c84
raw_data/curated_20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/dom-agi/agents.jsonl,2686,0.003,02d4a6bbbf88b3f8bdeffc567180af9388fde5decdfc8b2cd3431526e9b1c3ef
raw_data/curated_20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/dom-agi/database-final.sql,546675,0.521,2abf90045f395ccc2c9cbf89fb23a41e05357ef6f5bc25af244e0b94aa21790c
raw_data/curated_20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/dom-agi/logs/agent-agent_alpha.log,281381,0.268,9491f6dd98e5a8fe808c798fc2238f2a545f35bc6d4c32a4a3191e5ec98ec0e3
raw_data/curated_20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/dom-agi/logs/agent-agent_beta.log,514520,0.491,7aa56f20400aa232f61f11c96c82ab9cad60edc7f533e109eef579da0279dd11
raw_data/curated_20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/dom-agi/logs/agent-agent_delta.log,271076,0.259,28c277687b70b092cb1a06d76662debc6fcd3cb1f6ccecdb8888253fa6dd6b85
raw_data/curated_20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/dom-agi/logs/agent-agent_epsilon.log,357681,0.341,281797203af798e1a08f67dc7e6860653ddb962b8ed6c62a4a395323d4fa0473
raw_data/curated_20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/dom-agi/logs/agent-agent_eta.log,463009,0.442,d1a64ebe406945aaa20f76470cb00e70df1905e0553933ea70ba7e964f11bfe8
raw_data/curated_20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/dom-agi/logs/agent-agent_gamma.log,343583,0.328,f9026c44ac68a64ca24706f88b6ef9a7ab6684014f56770183c3f532521767f2
raw_data/curated_20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/dom-agi/logs/agent-agent_iota.log,316546,0.302,fd19e4a7918a7f578af24e39b76ed8ffef0d7576e8ec30506fc899dc46911e1f
raw_data/curated_20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/dom-agi/logs/agent-agent_kappa.log,412112,0.393,a0ba7edd1f4f75ab5fbffc8a5d8181b58fffac4f2c207003fe110819ceff4d8d
raw_data/curated_20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/dom-agi/logs/agent-agent_theta.log,380201,0.363,62fbe9287bd3c4438fce2eac1141f616362eccc065952101b436454c44e30b23
raw_data/curated_20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/dom-agi/logs/agent-agent_zeta.log,296519,0.283,913909a014367ed9712af9629ecc0273f65d0b3c5e3fb34014fa736dfa23f952
raw_data/curated_20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/dom-agi/logs/api.log,195041,0.186,f2c8d5f01a1fe82f65a2590cb8ee79c069de05678e1761175be39ba10cc0f511
raw_data/curated_20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/dom-agi/logs/content-gen.log,10046,0.01,edf067bb2b0e9a4d6749ec1fc5bb9013f237f17194e5ecfb52218c10cbc061bb
raw_data/curated_20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/dom-agi/logs/postgres.log,4965,0.005,e7eae16f454530851c98a0f12570b5910064fb204f230dd23f3a40a02cdf66e3
raw_data/curated_20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/dom-agi/logs/redis.log,976,0.001,289ccd4aa8b8694560ce69dfd5f5824d4bf023c9ff26bbcc74c8151ab8b239c2
raw_data/curated_20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/dom-agi/metadata.json,479,0.0,df1d0e8a3081c6b8a855d02fb3ed1dec5bd820654cd6d1e821e94516ea426386
raw_data/curated_20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/dom-agi/posts.jsonl,285990,0.273,a6e02dd038093b7cf062a0435051750e6a5e1a6fad74ec5a8efd04af3ffa51a1
raw_data/curated_20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/dom-tech/agents.jsonl,2686,0.003,ea731059cfcdb46611ea3a565aaba4eb58f5a72dc87ff8c12bc4f4d212bd6c0b
raw_data/curated_20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/dom-tech/comments.jsonl,403,0.0,555b99ef65fc8727ad6ecfb50056b6046bd655da19b4336e360b317e062b8719
raw_data/curated_20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/dom-tech/database-final.sql,600949,0.573,870c86ac264834109dc4fe795447da0379527fba3c72cf7d5361dfaf400a0c47
raw_data/curated_20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/dom-tech/logs/agent-agent_alpha.log,531953,0.507,62c5f699d0a44ff742140293d86e664794847a2f16972ee540287aee18f78450
raw_data/curated_20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/dom-tech/logs/agent-agent_beta.log,255653,0.244,1a950865c78ee85e379220462e34577283911e5f2a43828699169f8e55f1c9d3
raw_data/curated_20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/dom-tech/logs/agent-agent_delta.log,285354,0.272,d16a31a1d12c0591fa4d93ccc51eb822111a9f188cdc7a207950763abda66679
raw_data/curated_20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/dom-tech/logs/agent-agent_epsilon.log,436884,0.417,ae66694537d7dfca866217165c1c79f04c0a48a2520b7d5e4be22ad34ed500ca
raw_data/curated_20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/dom-tech/logs/agent-agent_eta.log,289545,0.276,1e894f47585c873d7c3f56119378ff57d5a8e243e75cbd36ea96a423e9605760
raw_data/curated_20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/dom-tech/logs/agent-agent_gamma.log,372670,0.355,2db4fb4b847ae24d7c1b445e98b46d3e53fe239acb4313a9322f7091eccb0763
raw_data/curated_20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/dom-tech/logs/agent-agent_iota.log,409792,0.391,d01980896ee3ffe77d61544479a4d216b7c5dae45e8bcf0780045c159c934f41
raw_data/curated_20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/dom-tech/logs/agent-agent_kappa.log,333767,0.318,70ef678f833f1a19bb7edca7e107134e790acd6fc93b19d6e5b1eee0a6d167f2
raw_data/curated_20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/dom-tech/logs/agent-agent_theta.log,363357,0.347,59b1d498f7195df2cba381c537a23df78a0b18bfc1e6ee408ba50fc0f24e3e14
raw_data/curated_20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/dom-tech/logs/agent-agent_zeta.log,366071,0.349,a01009a4e96d84e08f35610c149a74820fe58c3f13daddd7def40ae2336f8807
raw_data/curated_20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/dom-tech/logs/api.log,175446,0.167,ff80da7b44424bcaa147c78361a01a715b87f83d3073bc3633c2a8325b9e40a9
raw_data/curated_20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/dom-tech/logs/content-gen.log,55139,0.053,abc6161b4e26c440df59321508078875defe2823d58e25650272c3c0618d73b7
raw_data/curated_20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/dom-tech/logs/postgres.log,6026,0.006,bcf75c4fa56568aa628926b070c126e65fecff786ce53b8c0b48e29e697c98bb
raw_data/curated_20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/dom-tech/logs/redis.log,976,0.001,bc8ed88216759a4639bf9b79c6f3dd02fa774bdab27c6123fd8d75313bb69a0a
raw_data/curated_20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/dom-tech/metadata.json,481,0.0,a19c329bf27055fbbc79961ebc282751517b08c64eeaa4af7b63d27686530766
raw_data/curated_20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/dom-tech/posts.jsonl,322060,0.307,1597254f79fb1c07ef9dfebfc67f631d34f376b4baac91e6ea3a6fb8fd15dcf5
raw_data/curated_20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag0/agents.jsonl,2507,0.002,0a8881f9480c2d7bbe8a7d577e7e3fe1c54ba1554827245fd9bfcc06db177c5a
raw_data/curated_20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag0/comments.jsonl,1997,0.002,f27bfdd402959bfeb226f0823375cc4d943dd5154eedda3de906440f8f0389bf
raw_data/curated_20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag0/database-final.sql,414366,0.395,0cd064b1837d506330f41a6b36c19a87949ba297bcb1d29d29ece3db0614216a
raw_data/curated_20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag0/logs/agent-agent_alpha.log,279470,0.267,c216347647ec92dd0896df9b4623c05c9c42ea26188e11ef7f0d73d5cdd07383
raw_data/curated_20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag0/logs/agent-agent_beta.log,304046,0.29,3d29eb598a2e584b921593503863c93a50159af1829feb51c6372795afcd9e42
raw_data/curated_20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag0/logs/agent-agent_delta.log,244750,0.233,178c8782ea3f9c96e483cbd2a3cadb7f52ad64d398a01702ae5e7f022f4c0bb6
raw_data/curated_20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag0/logs/agent-agent_epsilon.log,391603,0.373,55edfce79e7f29cfb1f327fc2b890649b9e9b5519547edb0208930fc19160796
raw_data/curated_20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag0/logs/agent-agent_eta.log,381563,0.364,da82b123ed753263b2d525499e26be975399b8ef305713ca17164c9266e5466b
raw_data/curated_20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag0/logs/agent-agent_gamma.log,374895,0.358,6953a99f568d1b0f0d7f9a37babcd38f6089bfb526c10ae18ceda2a15fdb1c86
raw_data/curated_20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag0/logs/agent-agent_iota.log,348841,0.333,ae810fa7f72f10a746a11ad4a760b36fdf60cb4c8b1211b0b89d9a6f1f725e34
raw_data/curated_20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag0/logs/agent-agent_kappa.log,257867,0.246,591b7a1fa301973fabf7337aadb9ce24b6983e150d046b283fbda4814104feed
raw_data/curated_20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag0/logs/agent-agent_theta.log,380335,0.363,5558ecd5206caa5793fabb042e868bc2d4c3622e65b2e40de0c37be24fe257fb
raw_data/curated_20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag0/logs/agent-agent_zeta.log,323611,0.309,7a111aad4e5efe2b2f63caa489373f3ac2fdd2e78215f525b80148af5f9fe362
raw_data/curated_20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag0/logs/api.log,140199,0.134,d617d35c7b546b41434e1eeedf88b99c2fc87b85fcd5377e88ff6a541a9efc63
raw_data/curated_20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag0/logs/content-gen.log,2389,0.002,33c9af25aeafb76b4ba70ee58eb843dde990eaf688c8e6d42c4b739139555a6a
raw_data/curated_20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag0/logs/postgres.log,7091,0.007,2590393252625875a2a170a9d309fceec86e3ff582632f3b28ccbf68e9e3bd4f
raw_data/curated_20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag0/logs/redis.log,977,0.001,b5c4738495b14e7a80e5c875a10e739e5895ef8a1f559bec77fa14cb9f11670d
raw_data/curated_20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag0/metadata.json,473,0.0,43449c8fa445758098419153a09f8e334172d570ac9f1d014dd7b4125b24b213
raw_data/curated_20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag0/posts.jsonl,186877,0.178,16637f6bf829d28078da6fe7f4a6a1f5561e9393e13bf9ddcf148e9501176905
raw_data/curated_20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag1/agents.jsonl,2686,0.003,c4e3f30f3ec7ed238867cce78ec9157c207272adebf7f8a27a6c99810508741b
raw_data/curated_20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag1/database-final.sql,545274,0.52,647e1841837f07e47aa76797b8ee13cc0e11cf00a7579e0a5ed108c9d91b86ab
raw_data/curated_20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag1/logs/agent-agent_alpha.log,339619,0.324,1618dceb92398d61d3e2b7a62059c4d73925f210e42d991277fecba4b97a9339
raw_data/curated_20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag1/logs/agent-agent_beta.log,267920,0.256,16eeed89d89a38e26ffd1346924744d023cca5f2f0e829989a105ac9428f6e5f
raw_data/curated_20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag1/logs/agent-agent_delta.log,383326,0.366,9d7a7fc91ad63bc2cd456b20e410713fffdae540c30fcfe7d62db51a81a3dc01
raw_data/curated_20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag1/logs/agent-agent_epsilon.log,461183,0.44,d947069aebc784b61089981653d59e1dc0a310fd93e8d9ba7e02b45e90672967
raw_data/curated_20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag1/logs/agent-agent_eta.log,380131,0.363,d8d3830be008d666ee5f929047bc4dfd18246cff698a325f867cfae1d614cd9a
raw_data/curated_20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag1/logs/agent-agent_gamma.log,385162,0.367,78b21eed93003f5750756d74157512e4fefc1c726f6bd152b86f660bfd8985fc
raw_data/curated_20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag1/logs/agent-agent_iota.log,249500,0.238,985368f56acde77ba336c3c1e2922c39aaaba767ea5a42b68125d504a4ef312d
raw_data/curated_20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag1/logs/agent-agent_kappa.log,376529,0.359,81931eed500f8080377cc7e0a0a73e67913370f306a885d16ee478fbe6d34f38
raw_data/curated_20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag1/logs/agent-agent_theta.log,323545,0.309,5992440812ff5eaee04727207a94450eac1757168aa68b5063d4b0aea15bac3e
raw_data/curated_20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag1/logs/agent-agent_zeta.log,255219,0.243,f7d5a9e61d19d6be8226881321143d11728282ea4e8519b98bc55dc3d2a5b48b
raw_data/curated_20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag1/logs/api.log,163858,0.156,a3bcac951d88586244f8893aea1304d32cf65a31d4b7b34bc2b592d4b887d8fd
raw_data/curated_20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag1/logs/content-gen.log,870,0.001,a3e225b3b2840661890d160d5063a094b86c131536f932735cba4690c3f212d0
raw_data/curated_20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag1/logs/postgres.log,6028,0.006,c5314eea804b01c0c5bc39953c2342e6d530d4f8b3263039e6217b2e3cfb1733
raw_data/curated_20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag1/logs/redis.log,977,0.001,5ac1d4a7f127b26cfa00d55a42a0768a195e10e320ee91b32b8e8626fba35d8b
raw_data/curated_20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag1/metadata.json,473,0.0,3c47767f71c6d0a605bfb54902251633bcdce7274619101ff6a0166901229f05
raw_data/curated_20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag1/posts.jsonl,308984,0.295,eb42f1690ebd546214ad9e8a2c2b5e784c4ab9a75fd0c045c3271a1272b39cd2
raw_data/curated_20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag25/agents.jsonl,2686,0.003,e73e538f0edc67455d502139790a83c2c67fd02c5e8545b2cde40599d7e8f99d
raw_data/curated_20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag25/comments.jsonl,389,0.0,f2cc025f5d31e72ad37261cd29177303b9d4a4b21d4d03ff37518b927fe4aad3
raw_data/curated_20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag25/database-final.sql,486834,0.464,33aed548462b9c760bd908306c148800e9ab2c1b9b27fd5723ce55478c890e0e
raw_data/curated_20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag25/logs/agent-agent_alpha.log,277777,0.265,7bd62d6cdf26582b95235bcbdfc9682e669df8e296e11d576ecd610a34059e02
raw_data/curated_20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag25/logs/agent-agent_beta.log,373843,0.357,f41120bdee04c98bdcb3634a64355d24a48827e8c57f7b4e83f6f8aa4acc4325
raw_data/curated_20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag25/logs/agent-agent_delta.log,325149,0.31,1a9a293a62e5e8c26d0a236167d50a5ba32387fac3cf78841024a9e8e800912f
