dataset_source,group,run_id,run_path,model_family,condition,scale,n_posts,n_nonseed,mean_pairwise_cosine,dominant_cluster,dominant_cluster_share
archive-2026,entropy-collapse,ec-mag1-n20-run01-gemini-3.1-flash-lite-preview-20260318,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag1-n20-run01-gemini-3.1-flash-lite-preview-20260318,google/gemini-3.1-flash-lite-preview,mag1,n20,1194,1193,0.46594318747520447,36,0.40871021775544386
archive-2026,entropy-collapse,ec-mag1-n20-run01-gemini-3.1-flash-lite-preview-20260318-cancelled,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag1-n20-run01-gemini-3.1-flash-lite-preview-20260318-cancelled,google/gemini-3.1-flash-lite-preview,mag1,n20,378,377,0.4000755548477173,4,0.15079365079365079
archive-2026,entropy-collapse,ec-mag1-n20-run01-gpt5-20260309,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag1-n20-run01-gpt5-20260309,gpt-5,mag1,n20,1050,1049,0.5369527339935303,9,0.28285714285714286
archive-2026,entropy-collapse,ec-mag1-n30-run01-gemini-3.1-flash-lite-preview-20260318,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag1-n30-run01-gemini-3.1-flash-lite-preview-20260318,google/gemini-3.1-flash-lite-preview,mag1,n30,891,890,0.4430311918258667,21,0.2962962962962963
archive-2026,entropy-collapse,ec-mag1-n30-run01-gpt5-20260309,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag1-n30-run01-gpt5-20260309,gpt-5,mag1,n30,1613,1612,0.5007864236831665,0,0.23868567885926845
archive-2026,entropy-collapse,ec-mag1-run01-gpt5-20260309,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag1-run01-gpt5-20260309,gpt-5,mag1,unknown,540,539,0.4882332980632782,44,0.2111111111111111
archive-2026,entropy-collapse,ec-mag25-n10-run01,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag25-n10-run01,z-ai/glm-5,mag25,n10,276,251,0.4213069677352905,39,0.34057971014492755
archive-2026,entropy-collapse,ec-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260317-garbage,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260317-garbage,google/gemini-3.1-flash-lite-preview,mag25,n10,356,331,0.38122761249542236,6,0.2050561797752809
archive-2026,entropy-collapse,ec-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260318,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260318,google/gemini-3.1-flash-lite-preview,mag25,n10,443,418,0.40240979194641113,31,0.32054176072234764
archive-2026,entropy-collapse,ec-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260318-collapsed,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260318-collapsed,google/gemini-3.1-flash-lite-preview,mag25,n10,219,194,0.44323596358299255,23,0.3789954337899543
archive-2026,entropy-collapse,ec-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260401,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260401,google/gemini-3.1-flash-lite-preview,mag25,n10,10,10,0.4490242004394531,13,0.5
archive-2026,entropy-collapse,ec-mag25-n10-run01-kimi-20260313,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag25-n10-run01-kimi-20260313,moonshotai/kimi-k2.5,mag25,n10,698,673,0.5000930428504944,11,0.37249283667621774
archive-2026,entropy-collapse,ec-mag25-n10-run01-nemotron-3-super-120b-a12b-20260317,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag25-n10-run01-nemotron-3-super-120b-a12b-20260317,nvidia/nemotron-3-super-120b-a12b:free,mag25,n10,28,3,0.3227767050266266,30,0.9285714285714286
archive-2026,entropy-collapse,ec-mag25-n20-run01-gemini-3.1-flash-lite-preview-20260318,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag25-n20-run01-gemini-3.1-flash-lite-preview-20260318,google/gemini-3.1-flash-lite-preview,mag25,n20,779,754,0.4350804090499878,2,0.43774069319640563
archive-2026,entropy-collapse,ec-mag25-n20-run01-gemini-3.1-flash-lite-preview-20260318-cancelled,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag25-n20-run01-gemini-3.1-flash-lite-preview-20260318-cancelled,google/gemini-3.1-flash-lite-preview,mag25,n20,429,404,0.4270634353160858,8,0.23776223776223776
archive-2026,entropy-collapse,ec-mag25-n20-run01-gpt5-20260309,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag25-n20-run01-gpt5-20260309,gpt-5,mag25,n20,2174,2149,0.5157442688941956,9,0.4466421343146274
archive-2026,entropy-collapse,ec-mag25-n30-run01-gemini-3.1-flash-lite-preview-20260318,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag25-n30-run01-gemini-3.1-flash-lite-preview-20260318,google/gemini-3.1-flash-lite-preview,mag25,n30,610,585,0.4225505590438843,29,0.30655737704918035
archive-2026,entropy-collapse,ec-mag25-n30-run01-gemini-3.1-flash-lite-preview-20260318-garbage,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag25-n30-run01-gemini-3.1-flash-lite-preview-20260318-garbage,google/gemini-3.1-flash-lite-preview,mag25,n30,1483,1458,0.49166685342788696,6,0.46257585974376264
archive-2026,entropy-collapse,ec-mag25-n30-run01-gpt5-20260310,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag25-n30-run01-gpt5-20260310,gpt-5,mag25,n30,1614,1589,0.5316020846366882,9,0.28562577447335813
archive-2026,entropy-collapse,ec-mag25-run01-gpt5-20260309,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag25-run01-gpt5-20260309,gpt-5,mag25,unknown,569,544,0.46146175265312195,9,0.2513181019332162
archive-2026,entropy-collapse,ec-mag5-n10-run01,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag5-n10-run01,z-ai/glm-5,mag5,n10,233,228,0.48797228932380676,39,0.3090128755364807
archive-2026,entropy-collapse,ec-mag5-n10-run01-gemini-3.1-flash-lite-preview-20260317-garbage,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag5-n10-run01-gemini-3.1-flash-lite-preview-20260317-garbage,google/gemini-3.1-flash-lite-preview,mag5,n10,505,500,0.6171838045120239,13,0.6574257425742575
archive-2026,entropy-collapse,ec-mag5-n10-run01-gemini-3.1-flash-lite-preview-20260318,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag5-n10-run01-gemini-3.1-flash-lite-preview-20260318,google/gemini-3.1-flash-lite-preview,mag5,n10,428,423,0.5076579451560974,8,0.8200934579439252
archive-2026,entropy-collapse,ec-mag5-n10-run01-gemini-3.1-flash-lite-preview-20260318-collapsed,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag5-n10-run01-gemini-3.1-flash-lite-preview-20260318-collapsed,google/gemini-3.1-flash-lite-preview,mag5,n10,200,195,0.5690804123878479,4,0.675
archive-2026,entropy-collapse,ec-mag5-n10-run01-gemini-3.1-flash-lite-preview-20260401,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag5-n10-run01-gemini-3.1-flash-lite-preview-20260401,google/gemini-3.1-flash-lite-preview,mag5,n10,18,18,0.2212372124195099,25,0.4444444444444444
archive-2026,entropy-collapse,ec-mag5-n10-run01-kimi-20260313,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag5-n10-run01-kimi-20260313,moonshotai/kimi-k2.5,mag5,n10,655,650,0.5186122059822083,11,0.37709923664122136
archive-2026,entropy-collapse,ec-mag5-n10-run01-nemotron-3-super-120b-a12b-20260317,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag5-n10-run01-nemotron-3-super-120b-a12b-20260317,nvidia/nemotron-3-super-120b-a12b:free,mag5,n10,6,1,0.40401968359947205,30,1.0
archive-2026,entropy-collapse,ec-mag5-n20-run01-gemini-3.1-flash-lite-preview-20260318,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag5-n20-run01-gemini-3.1-flash-lite-preview-20260318,google/gemini-3.1-flash-lite-preview,mag5,n20,410,405,0.5123571753501892,41,0.7195121951219512
archive-2026,entropy-collapse,ec-mag5-n20-run01-gemini-3.1-flash-lite-preview-20260318-cancelled,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag5-n20-run01-gemini-3.1-flash-lite-preview-20260318-cancelled,google/gemini-3.1-flash-lite-preview,mag5,n20,5,0,0.3840716779232025,30,1.0
archive-2026,entropy-collapse,ec-mag5-n20-run01-gemini-3.1-flash-lite-preview-20260318-garbage,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag5-n20-run01-gemini-3.1-flash-lite-preview-20260318-garbage,google/gemini-3.1-flash-lite-preview,mag5,n20,1104,1099,0.5334427952766418,45,0.4266304347826087
archive-2026,entropy-collapse,ec-mag5-n20-run01-gemini-3.1-flash-lite-preview-20260318-partial,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag5-n20-run01-gemini-3.1-flash-lite-preview-20260318-partial,google/gemini-3.1-flash-lite-preview,mag5,n20,399,394,0.4789414405822754,41,0.2506265664160401
archive-2026,entropy-collapse,ec-mag5-n20-run01-gpt5-20260309,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag5-n20-run01-gpt5-20260309,gpt-5,mag5,n20,890,885,0.555873453617096,9,0.5022471910112359
archive-2026,entropy-collapse,ec-mag5-n30-run01-gemini-3.1-flash-lite-preview-20260318,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag5-n30-run01-gemini-3.1-flash-lite-preview-20260318,google/gemini-3.1-flash-lite-preview,mag5,n30,602,597,0.43082645535469055,16,0.21262458471760798
archive-2026,entropy-collapse,ec-mag5-n30-run01-gemini-3.1-flash-lite-preview-20260318-garbage,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag5-n30-run01-gemini-3.1-flash-lite-preview-20260318-garbage,google/gemini-3.1-flash-lite-preview,mag5,n30,1624,1619,0.490125447511673,13,0.5954433497536946
archive-2026,entropy-collapse,ec-mag5-n30-run01-gpt5-20260309,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag5-n30-run01-gpt5-20260309,gpt-5,mag5,n30,1585,1580,0.5170825719833374,0,0.24100946372239748
archive-2026,entropy-collapse,ec-mag5-run01-gpt5-20260309,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag5-run01-gpt5-20260309,gpt-5,mag5,unknown,486,481,0.5462769269943237,44,0.3395061728395062
archive-2026,frontier/mixed-model,mag25-frontier-1h-125753-mag25-n10-run01-frontier-mixed-openrouter-20260421,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/mag25-frontier-1h-125753-mag25-n10-run01-frontier-mixed-openrouter-20260421,mixed,mag25,n10,362,337,0.38641613721847534,44,0.1712707182320442
archive-2026,frontier/mixed-model,mag25-frontier-qwen36-1h-080229-mag25-n10-run01-frontier-mixed-qwen36-openrout-20260422,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/mag25-frontier-qwen36-1h-080229-mag25-n10-run01-frontier-mixed-qwen36-openrout-20260422,mixed,mag25,n10,358,333,0.4296661913394928,30,0.21787709497206703
archive-2026,frontier/mixed-model,mag25-frontier-smoke-123200-mag25-n10-run01-frontier-mixed-openrouter-20260421,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/mag25-frontier-smoke-123200-mag25-n10-run01-frontier-mixed-openrouter-20260421,mixed,mag25,n10,87,62,0.3557938039302826,30,0.2988505747126437
archive-2026,obsession,obsfix2-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260415,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/obsession_10m_fix_v2/obsfix2-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260415,google/gemini-3.1-flash-lite-preview,mag25,n10,25,0,0.3485291600227356,30,1.0
archive-2026,obsession,obs-fix-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260417,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/obsession_10m_source_url_fix/obs-fix-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260417,google/gemini-3.1-flash-lite-preview,mag25,n10,72,47,0.34942713379859924,30,0.3472222222222222
archive-2026,obsession,obs-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260417,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/obsession_1h_fixed/obs-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260417,google/gemini-3.1-flash-lite-preview,mag25,n10,81,56,0.3475455343723297,30,0.37037037037037035
archive-2026,obsession,obs-mag25-n10-run01-gpt-5-20260418,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/obsession_1h_gpt5/obs-mag25-n10-run01-gpt-5-20260418,gpt-5,mag25,n10,250,225,0.3236130177974701,28,0.292
archive-2026,obsession,obs-dom-agi-n10-run01-gpt-5-20260419,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/obsession_5h_gpt5/obs-dom-agi-n10-run01-gpt-5-20260419,gpt-5,dom-agi,n10,520,495,0.3457123935222626,12,0.3346153846153846
archive-2026,obsession,obs-dom-tech-n10-run01-gpt-5-20260419,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/obsession_5h_gpt5/obs-dom-tech-n10-run01-gpt-5-20260419,gpt-5,dom-tech,n10,620,595,0.33930230140686035,12,0.2435483870967742
archive-2026,obsession,obs-mag0-n10-run01-gpt-5-20260419,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/obsession_5h_gpt5/obs-mag0-n10-run01-gpt-5-20260419,gpt-5,mag0,n10,604,604,0.383384108543396,12,0.4420529801324503
archive-2026,obsession,obs-mag1-n10-run01-gpt-5-20260419,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/obsession_5h_gpt5/obs-mag1-n10-run01-gpt-5-20260419,gpt-5,mag1,n10,726,725,0.3740609586238861,12,0.31129476584022037
archive-2026,obsession,obs-mag25-n10-run01-gpt-5-20260418,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/obsession_5h_gpt5/obs-mag25-n10-run01-gpt-5-20260418,gpt-5,mag25,n10,222,197,0.35147029161453247,28,0.24774774774774774
archive-2026,obsession,obs-mag25-n10-run01-gpt-5-20260419,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/obsession_5h_gpt5/obs-mag25-n10-run01-gpt-5-20260419,gpt-5,mag25,n10,411,386,0.35576117038726807,12,0.2846715328467153
archive-2026,obsession,obs-mag5-n10-run01-gpt-5-20260419,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/obsession_5h_gpt5/obs-mag5-n10-run01-gpt-5-20260419,gpt-5,mag5,n10,567,562,0.3467200994491577,12,0.3333333333333333
archive-2026,obsession,obs-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260414,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/obsession_5hr/obs-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260414,google/gemini-3.1-flash-lite-preview,mag25,n10,28,3,0.3481432795524597,30,0.8928571428571429
archive-2026,obsession,obs-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260412,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/obsessions/obs-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260412,google/gemini-3.1-flash-lite-preview,dom-agi,n10,29,4,0.44331759214401245,5,0.8620689655172413
archive-2026,obsession,obs-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260412,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/obsessions/obs-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260412,google/gemini-3.1-flash-lite-preview,dom-tech,n10,25,0,0.3835359811782837,5,0.92
archive-2026,obsession,obs-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260412,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/obsessions/obs-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260412,google/gemini-3.1-flash-lite-preview,mag0,n10,2,2,0.40808334946632385,5,0.5
archive-2026,obsession,obs-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260412,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/obsessions/obs-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260412,google/gemini-3.1-flash-lite-preview,mag1,n10,2,1,0.5703120231628418,30,1.0
archive-2026,obsession,obs-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260412,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/obsessions/obs-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260412,google/gemini-3.1-flash-lite-preview,mag25,n10,25,0,0.34861403703689575,30,1.0
archive-2026,obsession,obs-mag5-n10-run01-gemini-3.1-flash-lite-preview-20260412,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/obsessions/obs-mag5-n10-run01-gemini-3.1-flash-lite-preview-20260412,google/gemini-3.1-flash-lite-preview,mag5,n10,6,1,0.3780406415462494,30,0.8333333333333334
archive-2026,source-citation,gptsrc1h-dom-agi-n10-run01-gpt-5-20260411,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/source-citation-1h/gptsrc1h-dom-agi-n10-run01-gpt-5-20260411,gpt-5,dom-agi,n10,335,310,0.3988576829433441,15,0.21492537313432836
archive-2026,source-citation,gptsrc1h-dom-tech-n10-run01-gpt-5-20260411,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/source-citation-1h/gptsrc1h-dom-tech-n10-run01-gpt-5-20260411,gpt-5,dom-tech,n10,430,405,0.4274401068687439,20,0.3930232558139535
archive-2026,source-citation,gptsrc1h-mag25-n10-run01-gpt-5-20260411,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/source-citation-1h/gptsrc1h-mag25-n10-run01-gpt-5-20260411,gpt-5,mag25,n10,401,376,0.488626092672348,9,0.33915211970074816
archive-2026,source-citation,gptsrc1h-mag5-n10-run01-gpt-5-20260411,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/source-citation-1h/gptsrc1h-mag5-n10-run01-gpt-5-20260411,gpt-5,mag5,n10,332,327,0.5487266182899475,9,0.42771084337349397
archive-2026,source-citation,gptsrc-dom-agi-n10-run01-gpt-5-20260411,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/source-citation-smoke/gptsrc-dom-agi-n10-run01-gpt-5-20260411,gpt-5,dom-agi,n10,85,60,0.3972778618335724,5,0.29411764705882354
archive-2026,source-citation,gptsrc-dom-tech-n10-run01-gpt-5-20260411,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/source-citation-smoke/gptsrc-dom-tech-n10-run01-gpt-5-20260411,gpt-5,dom-tech,n10,110,85,0.4407464861869812,20,0.44545454545454544
archive-2026,source-citation,gptsrc-mag25-n10-run01-gpt-5-20260411,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/source-citation-smoke/gptsrc-mag25-n10-run01-gpt-5-20260411,gpt-5,mag25,n10,96,71,0.43603792786598206,44,0.4270833333333333
archive-2026,source-citation,gptsrc-mag5-n10-run01-gpt-5-20260411,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/source-citation-smoke/gptsrc-mag5-n10-run01-gpt-5-20260411,gpt-5,mag5,n10,70,65,0.4404553771018982,44,0.3142857142857143
canonical-gemini-flash-lite,canonical-gemini-flash-lite,ec-dom-agi-n10-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-10/ec-dom-agi-n10-run01,gemini-flash-lite,dom-agi,n10,421,396,0.41580578684806824,42,0.3657957244655582
canonical-gemini-flash-lite,canonical-gemini-flash-lite,ec-dom-tech-n10-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-10/ec-dom-tech-n10-run01,gemini-flash-lite,dom-tech,n10,356,331,0.40125197172164917,38,0.19382022471910113
canonical-gemini-flash-lite,canonical-gemini-flash-lite,ec-mag0-n10-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-10/ec-mag0-n10-run01,google/gemini-3.1-flash-lite-preview,mag0,n10,472,472,0.4059012532234192,42,0.6716101694915254
canonical-gemini-flash-lite,canonical-gemini-flash-lite,ec-mag1-n10-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-10/ec-mag1-n10-run01,google/gemini-3.1-flash-lite-preview,mag1,n10,346,345,0.44877350330352783,38,0.41040462427745666
canonical-gemini-flash-lite,canonical-gemini-flash-lite,ec-mag25-n10-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-10/ec-mag25-n10-run01,google/gemini-3.1-flash-lite-preview,mag25,n10,443,418,0.40242239832878113,31,0.32054176072234764
canonical-gemini-flash-lite,canonical-gemini-flash-lite,ec-mag5-n10-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-10/ec-mag5-n10-run01,google/gemini-3.1-flash-lite-preview,mag5,n10,428,423,0.5076471567153931,8,0.8200934579439252
canonical-gemini-flash-lite,canonical-gemini-flash-lite,ec-dom-agi-n20-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-20/ec-dom-agi-n20-run01,gemini-flash-lite,dom-agi,n20,695,670,0.3859212100505829,7,0.1712230215827338
canonical-gemini-flash-lite,canonical-gemini-flash-lite,ec-dom-tech-n20-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-20/ec-dom-tech-n20-run01,google/gemini-3.1-flash-lite-preview,dom-tech,n20,576,551,0.44205954670906067,1,0.2465277777777778
canonical-gemini-flash-lite,canonical-gemini-flash-lite,ec-mag0-n20-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-20/ec-mag0-n20-run01,google/gemini-3.1-flash-lite-preview,mag0,n20,665,665,0.46783894300460815,38,0.724812030075188
canonical-gemini-flash-lite,canonical-gemini-flash-lite,ec-mag1-n20-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-20/ec-mag1-n20-run01,google/gemini-3.1-flash-lite-preview,mag1,n20,1194,1193,0.4644564688205719,36,0.40871021775544386
canonical-gemini-flash-lite,canonical-gemini-flash-lite,ec-mag25-n20-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-20/ec-mag25-n20-run01,google/gemini-3.1-flash-lite-preview,mag25,n20,779,754,0.43284469842910767,2,0.43774069319640563
canonical-gemini-flash-lite,canonical-gemini-flash-lite,ec-mag5-n20-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-20/ec-mag5-n20-run01,gemini-flash-lite,mag5,n20,862,857,0.44289544224739075,41,0.3538283062645012
canonical-gemini-flash-lite,canonical-gemini-flash-lite,ec-dom-agi-n30-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-dom-agi-n30-run01,google/gemini-3.1-flash-lite-preview,dom-agi,n30,684,659,0.5219348669052124,23,0.5891812865497076
canonical-gemini-flash-lite,canonical-gemini-flash-lite,ec-dom-tech-n30-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-dom-tech-n30-run01,google/gemini-3.1-flash-lite-preview,dom-tech,n30,1302,1277,0.42203181982040405,10,0.2411674347158218
canonical-gemini-flash-lite,canonical-gemini-flash-lite,ec-mag0-n30-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-mag0-n30-run01,google/gemini-3.1-flash-lite-preview,mag0,n30,1361,1361,0.43773266673088074,7,0.23144746509919176
canonical-gemini-flash-lite,canonical-gemini-flash-lite,ec-mag1-n30-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-mag1-n30-run01,google/gemini-3.1-flash-lite-preview,mag1,n30,891,890,0.44228649139404297,21,0.2962962962962963
canonical-gemini-flash-lite,canonical-gemini-flash-lite,ec-mag25-n30-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-mag25-n30-run01,gemini-flash-lite,mag25,n30,1377,1352,0.41932913661003113,29,0.23384168482207698
canonical-gemini-flash-lite,canonical-gemini-flash-lite,ec-mag5-n30-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-mag5-n30-run01,gemini-flash-lite,mag5,n30,1462,1457,0.41541746258735657,29,0.2161422708618331
