dataset_source,group,run_id,run_path,model_family,condition,scale,n_posts,n_nonseed,mean_pairwise_cosine,dominant_cluster,dominant_cluster_share
archive-2026,entropy-collapse,ec-mag1-n20-run01-gemini-3.1-flash-lite-preview-20260318,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag1-n20-run01-gemini-3.1-flash-lite-preview-20260318,google/gemini-3.1-flash-lite-preview,mag1,n20,1194,1193,0.4659431874752044,18,0.4547738693467337
archive-2026,entropy-collapse,ec-mag1-n20-run01-gemini-3.1-flash-lite-preview-20260318-cancelled,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag1-n20-run01-gemini-3.1-flash-lite-preview-20260318-cancelled,google/gemini-3.1-flash-lite-preview,mag1,n20,378,377,0.4000755548477173,28,0.2804232804232804
archive-2026,entropy-collapse,ec-mag1-n20-run01-gpt5-20260309,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag1-n20-run01-gpt5-20260309,gpt-5,mag1,n20,1050,1049,0.5369527339935303,0,0.32
archive-2026,entropy-collapse,ec-mag1-n30-run01-gemini-3.1-flash-lite-preview-20260318,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag1-n30-run01-gemini-3.1-flash-lite-preview-20260318,google/gemini-3.1-flash-lite-preview,mag1,n30,891,890,0.4430311918258667,6,0.2895622895622896
archive-2026,entropy-collapse,ec-mag1-n30-run01-gpt5-20260309,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag1-n30-run01-gpt5-20260309,gpt-5,mag1,n30,1613,1612,0.5007864236831665,0,0.2393056416615003
archive-2026,entropy-collapse,ec-mag1-run01-gpt5-20260309,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag1-run01-gpt5-20260309,gpt-5,mag1,unknown,540,539,0.4882332980632782,0,0.2592592592592592
archive-2026,entropy-collapse,ec-mag25-n10-run01,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag25-n10-run01,z-ai/glm-5,mag25,n10,276,251,0.4213069677352905,45,0.4601449275362319
archive-2026,entropy-collapse,ec-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260317-garbage,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260317-garbage,google/gemini-3.1-flash-lite-preview,mag25,n10,356,331,0.3812276124954223,7,0.2219101123595505
archive-2026,entropy-collapse,ec-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260318,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260318,google/gemini-3.1-flash-lite-preview,mag25,n10,443,418,0.4024097919464111,18,0.3837471783295711
archive-2026,entropy-collapse,ec-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260318-collapsed,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260318-collapsed,google/gemini-3.1-flash-lite-preview,mag25,n10,219,194,0.4432359635829925,43,0.4474885844748858
archive-2026,entropy-collapse,ec-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260401,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260401,google/gemini-3.1-flash-lite-preview,mag25,n10,10,10,0.4490242004394531,1,0.5
archive-2026,entropy-collapse,ec-mag25-n10-run01-kimi-20260313,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag25-n10-run01-kimi-20260313,moonshotai/kimi-k2.5,mag25,n10,698,673,0.5000930428504944,38,0.3595988538681948
archive-2026,entropy-collapse,ec-mag25-n10-run01-nemotron-3-super-120b-a12b-20260317,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag25-n10-run01-nemotron-3-super-120b-a12b-20260317,nvidia/nemotron-3-super-120b-a12b:free,mag25,n10,28,3,0.3227767050266266,32,0.9285714285714286
archive-2026,entropy-collapse,ec-mag25-n20-run01-gemini-3.1-flash-lite-preview-20260318,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag25-n20-run01-gemini-3.1-flash-lite-preview-20260318,google/gemini-3.1-flash-lite-preview,mag25,n20,779,754,0.4350804090499878,13,0.6700898587933247
archive-2026,entropy-collapse,ec-mag25-n20-run01-gemini-3.1-flash-lite-preview-20260318-cancelled,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag25-n20-run01-gemini-3.1-flash-lite-preview-20260318-cancelled,google/gemini-3.1-flash-lite-preview,mag25,n20,429,404,0.4270634353160858,47,0.282051282051282
archive-2026,entropy-collapse,ec-mag25-n20-run01-gpt5-20260309,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag25-n20-run01-gpt5-20260309,gpt-5,mag25,n20,2174,2149,0.5157442688941956,24,0.3311867525298988
archive-2026,entropy-collapse,ec-mag25-n30-run01-gemini-3.1-flash-lite-preview-20260318,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag25-n30-run01-gemini-3.1-flash-lite-preview-20260318,google/gemini-3.1-flash-lite-preview,mag25,n30,610,585,0.4225505590438843,6,0.3442622950819672
archive-2026,entropy-collapse,ec-mag25-n30-run01-gemini-3.1-flash-lite-preview-20260318-garbage,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag25-n30-run01-gemini-3.1-flash-lite-preview-20260318-garbage,google/gemini-3.1-flash-lite-preview,mag25,n30,1483,1458,0.4916668534278869,8,0.4625758597437626
archive-2026,entropy-collapse,ec-mag25-n30-run01-gpt5-20260310,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag25-n30-run01-gpt5-20260310,gpt-5,mag25,n30,1614,1589,0.5316020846366882,29,0.2769516728624535
archive-2026,entropy-collapse,ec-mag25-run01-gpt5-20260309,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag25-run01-gpt5-20260309,gpt-5,mag25,unknown,569,544,0.4614617526531219,24,0.2003514938488576
archive-2026,entropy-collapse,ec-mag5-n10-run01,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag5-n10-run01,z-ai/glm-5,mag5,n10,233,228,0.4879722893238067,45,0.3648068669527897
archive-2026,entropy-collapse,ec-mag5-n10-run01-gemini-3.1-flash-lite-preview-20260317-garbage,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag5-n10-run01-gemini-3.1-flash-lite-preview-20260317-garbage,google/gemini-3.1-flash-lite-preview,mag5,n10,505,500,0.6171838045120239,46,0.6574257425742575
archive-2026,entropy-collapse,ec-mag5-n10-run01-gemini-3.1-flash-lite-preview-20260318,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag5-n10-run01-gemini-3.1-flash-lite-preview-20260318,google/gemini-3.1-flash-lite-preview,mag5,n10,428,423,0.5076579451560974,14,0.8107476635514018
archive-2026,entropy-collapse,ec-mag5-n10-run01-gemini-3.1-flash-lite-preview-20260318-collapsed,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag5-n10-run01-gemini-3.1-flash-lite-preview-20260318-collapsed,google/gemini-3.1-flash-lite-preview,mag5,n10,200,195,0.5690804123878479,28,0.675
archive-2026,entropy-collapse,ec-mag5-n10-run01-gemini-3.1-flash-lite-preview-20260401,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag5-n10-run01-gemini-3.1-flash-lite-preview-20260401,google/gemini-3.1-flash-lite-preview,mag5,n10,18,18,0.2212372124195099,35,0.2222222222222222
archive-2026,entropy-collapse,ec-mag5-n10-run01-kimi-20260313,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag5-n10-run01-kimi-20260313,moonshotai/kimi-k2.5,mag5,n10,655,650,0.5186122059822083,38,0.3282442748091603
archive-2026,entropy-collapse,ec-mag5-n10-run01-nemotron-3-super-120b-a12b-20260317,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag5-n10-run01-nemotron-3-super-120b-a12b-20260317,nvidia/nemotron-3-super-120b-a12b:free,mag5,n10,6,1,0.404019683599472,32,1.0
archive-2026,entropy-collapse,ec-mag5-n20-run01-gemini-3.1-flash-lite-preview-20260318,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag5-n20-run01-gemini-3.1-flash-lite-preview-20260318,google/gemini-3.1-flash-lite-preview,mag5,n20,410,405,0.5123571753501892,12,0.7926829268292683
archive-2026,entropy-collapse,ec-mag5-n20-run01-gemini-3.1-flash-lite-preview-20260318-cancelled,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag5-n20-run01-gemini-3.1-flash-lite-preview-20260318-cancelled,google/gemini-3.1-flash-lite-preview,mag5,n20,5,0,0.3840716779232025,32,1.0
archive-2026,entropy-collapse,ec-mag5-n20-run01-gemini-3.1-flash-lite-preview-20260318-garbage,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag5-n20-run01-gemini-3.1-flash-lite-preview-20260318-garbage,google/gemini-3.1-flash-lite-preview,mag5,n20,1104,1099,0.5334427952766418,34,0.4266304347826087
archive-2026,entropy-collapse,ec-mag5-n20-run01-gemini-3.1-flash-lite-preview-20260318-partial,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag5-n20-run01-gemini-3.1-flash-lite-preview-20260318-partial,google/gemini-3.1-flash-lite-preview,mag5,n20,399,394,0.4789414405822754,12,0.5964912280701754
archive-2026,entropy-collapse,ec-mag5-n20-run01-gpt5-20260309,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag5-n20-run01-gpt5-20260309,gpt-5,mag5,n20,890,885,0.555873453617096,24,0.5
archive-2026,entropy-collapse,ec-mag5-n30-run01-gemini-3.1-flash-lite-preview-20260318,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag5-n30-run01-gemini-3.1-flash-lite-preview-20260318,google/gemini-3.1-flash-lite-preview,mag5,n30,602,597,0.4308264553546905,44,0.3023255813953488
archive-2026,entropy-collapse,ec-mag5-n30-run01-gemini-3.1-flash-lite-preview-20260318-garbage,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag5-n30-run01-gemini-3.1-flash-lite-preview-20260318-garbage,google/gemini-3.1-flash-lite-preview,mag5,n30,1624,1619,0.490125447511673,39,0.3442118226600985
archive-2026,entropy-collapse,ec-mag5-n30-run01-gpt5-20260309,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag5-n30-run01-gpt5-20260309,gpt-5,mag5,n30,1585,1580,0.5170825719833374,42,0.1539432176656151
archive-2026,entropy-collapse,ec-mag5-run01-gpt5-20260309,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag5-run01-gpt5-20260309,gpt-5,mag5,unknown,486,481,0.5462769269943237,0,0.3662551440329218
archive-2026,obsession,obsfix2-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260415,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/obsession_10m_fix_v2/obsfix2-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260415,google/gemini-3.1-flash-lite-preview,mag25,n10,25,0,0.3485291600227356,32,1.0
archive-2026,obsession,obs-fix-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260417,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/obsession_10m_source_url_fix/obs-fix-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260417,google/gemini-3.1-flash-lite-preview,mag25,n10,72,47,0.3494271337985992,32,0.3472222222222222
archive-2026,obsession,obs-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260417,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/obsession_1h_fixed/obs-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260417,google/gemini-3.1-flash-lite-preview,mag25,n10,81,56,0.3475455343723297,32,0.382716049382716
archive-2026,obsession,obs-mag25-n10-run01-gpt-5-20260418,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/obsession_1h_gpt5/obs-mag25-n10-run01-gpt-5-20260418,gpt-5,mag25,n10,250,225,0.3236130177974701,31,0.224
archive-2026,obsession,obs-dom-agi-n10-run01-gpt-5-20260419,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/obsession_5h_gpt5/obs-dom-agi-n10-run01-gpt-5-20260419,gpt-5,dom-agi,n10,520,495,0.3457123935222626,31,0.3346153846153846
archive-2026,obsession,obs-dom-tech-n10-run01-gpt-5-20260419,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/obsession_5h_gpt5/obs-dom-tech-n10-run01-gpt-5-20260419,gpt-5,dom-tech,n10,620,595,0.3393023014068603,16,0.3387096774193548
archive-2026,obsession,obs-mag0-n10-run01-gpt-5-20260419,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/obsession_5h_gpt5/obs-mag0-n10-run01-gpt-5-20260419,gpt-5,mag0,n10,604,604,0.383384108543396,31,0.4470198675496689
archive-2026,obsession,obs-mag1-n10-run01-gpt-5-20260419,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/obsession_5h_gpt5/obs-mag1-n10-run01-gpt-5-20260419,gpt-5,mag1,n10,726,725,0.3740609586238861,31,0.3112947658402203
archive-2026,obsession,obs-mag25-n10-run01-gpt-5-20260418,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/obsession_5h_gpt5/obs-mag25-n10-run01-gpt-5-20260418,gpt-5,mag25,n10,222,197,0.3514702916145324,16,0.2657657657657657
archive-2026,obsession,obs-mag25-n10-run01-gpt-5-20260419,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/obsession_5h_gpt5/obs-mag25-n10-run01-gpt-5-20260419,gpt-5,mag25,n10,411,386,0.355761170387268,31,0.2773722627737226
archive-2026,obsession,obs-mag5-n10-run01-gpt-5-20260419,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/obsession_5h_gpt5/obs-mag5-n10-run01-gpt-5-20260419,gpt-5,mag5,n10,567,562,0.3467200994491577,31,0.3298059964726631
archive-2026,obsession,obs-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260414,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/obsession_5hr/obs-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260414,google/gemini-3.1-flash-lite-preview,mag25,n10,28,3,0.3481432795524597,32,0.9642857142857144
archive-2026,obsession,obs-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260412,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/obsessions/obs-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260412,google/gemini-3.1-flash-lite-preview,dom-agi,n10,29,4,0.4433175921440124,25,0.896551724137931
archive-2026,obsession,obs-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260412,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/obsessions/obs-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260412,google/gemini-3.1-flash-lite-preview,dom-tech,n10,25,0,0.3835359811782837,25,0.88
archive-2026,obsession,obs-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260412,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/obsessions/obs-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260412,google/gemini-3.1-flash-lite-preview,mag0,n10,2,2,0.4080833494663238,25,0.5
archive-2026,obsession,obs-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260412,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/obsessions/obs-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260412,google/gemini-3.1-flash-lite-preview,mag1,n10,2,1,0.5703120231628418,32,1.0
archive-2026,obsession,obs-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260412,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/obsessions/obs-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260412,google/gemini-3.1-flash-lite-preview,mag25,n10,25,0,0.3486140370368957,32,1.0
archive-2026,obsession,obs-mag5-n10-run01-gemini-3.1-flash-lite-preview-20260412,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/obsessions/obs-mag5-n10-run01-gemini-3.1-flash-lite-preview-20260412,google/gemini-3.1-flash-lite-preview,mag5,n10,6,1,0.3780406415462494,32,0.8333333333333334
