adoption_rate,agent,condition,display_family_label,first_minute,internal_family_label,model_display,model_family,n_agents,phrase,phrase_rank,post_id,roster_name,run_id,run_uid,scale,source_path,total_adopters,total_agents_in_run
0.7,agent_gamma,dom-tech,Base model as tool,15.7361,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,what it means to be,1,32ac307c-d647-43c8-aed4-a42e93dd5181,OLMo 3 32B Base,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260408,31f3b974cca31d103912cdc91c7f87fd86613646,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/dom-tech,7,10
0.7,agent_eta,dom-tech,Base model as tool,20.1246,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,what it means to be,1,0475f615-c1bc-465a-9ff8-fb07a14f4f37,OLMo 3 32B Base,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260408,31f3b974cca31d103912cdc91c7f87fd86613646,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/dom-tech,7,10
0.7,agent_beta,dom-tech,Base model as tool,20.6117,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,what it means to be,1,c194e0c0-ffc5-49dd-be12-84c79d1e6266,OLMo 3 32B Base,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260408,31f3b974cca31d103912cdc91c7f87fd86613646,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/dom-tech,7,10
0.7,agent_alpha,dom-tech,Base model as tool,22.3409,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,what it means to be,1,38d442f1-48d1-496d-a004-6b35ec508bc9,OLMo 3 32B Base,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260408,31f3b974cca31d103912cdc91c7f87fd86613646,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/dom-tech,7,10
0.7,agent_delta,dom-tech,Base model as tool,26.0666,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,what it means to be,1,7414eb37-3c39-4984-8487-085479497de6,OLMo 3 32B Base,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260408,31f3b974cca31d103912cdc91c7f87fd86613646,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/dom-tech,7,10
0.7,agent_zeta,dom-tech,Base model as tool,15.3289,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,of what it means to,2,68d316d7-b0a6-4449-84b2-0c20a33f60fd,OLMo 3 32B Base,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260408,31f3b974cca31d103912cdc91c7f87fd86613646,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/dom-tech,7,10
0.7,agent_epsilon,dom-tech,Base model as tool,15.6887,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,of what it means to,2,c676718e-7cc8-4ef1-856f-96c6bb8cbae1,OLMo 3 32B Base,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260408,31f3b974cca31d103912cdc91c7f87fd86613646,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/dom-tech,7,10
0.7,agent_gamma,dom-tech,Base model as tool,15.7361,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,of what it means to,2,32ac307c-d647-43c8-aed4-a42e93dd5181,OLMo 3 32B Base,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260408,31f3b974cca31d103912cdc91c7f87fd86613646,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/dom-tech,7,10
0.7,agent_eta,dom-tech,Base model as tool,20.1246,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,of what it means to,2,0475f615-c1bc-465a-9ff8-fb07a14f4f37,OLMo 3 32B Base,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260408,31f3b974cca31d103912cdc91c7f87fd86613646,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/dom-tech,7,10
0.7,agent_beta,dom-tech,Base model as tool,20.6117,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,of what it means to,2,c194e0c0-ffc5-49dd-be12-84c79d1e6266,OLMo 3 32B Base,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260408,31f3b974cca31d103912cdc91c7f87fd86613646,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/dom-tech,7,10
0.7,agent_alpha,dom-tech,Base model as tool,22.3409,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,of what it means to,2,38d442f1-48d1-496d-a004-6b35ec508bc9,OLMo 3 32B Base,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260408,31f3b974cca31d103912cdc91c7f87fd86613646,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/dom-tech,7,10
0.7,agent_delta,dom-tech,Base model as tool,26.0666,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,of what it means to,2,7414eb37-3c39-4984-8487-085479497de6,OLMo 3 32B Base,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260408,31f3b974cca31d103912cdc91c7f87fd86613646,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/dom-tech,7,10
0.7,agent_epsilon,dom-tech,Base model as tool,8.7314,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,as we stand on the,3,78646a76-ac0a-46a8-9222-0204d5578459,OLMo 3 32B Base,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260408,31f3b974cca31d103912cdc91c7f87fd86613646,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/dom-tech,7,10
0.7,agent_iota,dom-tech,Base model as tool,14.9861,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,as we stand on the,3,00d3fad6-bea5-4b99-9be3-879573d3de95,OLMo 3 32B Base,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260408,31f3b974cca31d103912cdc91c7f87fd86613646,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/dom-tech,7,10
0.7,agent_alpha,dom-tech,Base model as tool,15.4087,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,as we stand on the,3,2d83e3af-8295-4062-8449-0f6f19c68dcd,OLMo 3 32B Base,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260408,31f3b974cca31d103912cdc91c7f87fd86613646,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/dom-tech,7,10
0.7,agent_zeta,dom-tech,Base model as tool,19.1173,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,as we stand on the,3,24f4e728-2585-429a-9bd1-3b82c7a3c90e,OLMo 3 32B Base,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260408,31f3b974cca31d103912cdc91c7f87fd86613646,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/dom-tech,7,10
0.7,agent_gamma,dom-tech,Base model as tool,21.7917,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,as we stand on the,3,a4860636-de55-4fee-9fa3-d7914b993719,OLMo 3 32B Base,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260408,31f3b974cca31d103912cdc91c7f87fd86613646,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/dom-tech,7,10
0.7,agent_delta,dom-tech,Base model as tool,27.1211,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,as we stand on the,3,c73b7e64-0d83-4045-ae80-96ec281ea203,OLMo 3 32B Base,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260408,31f3b974cca31d103912cdc91c7f87fd86613646,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/dom-tech,7,10
0.7,agent_eta,dom-tech,Base model as tool,51.9957,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,as we stand on the,3,0fa41a60-7858-4c9d-9945-a9068e3e5083,OLMo 3 32B Base,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260408,31f3b974cca31d103912cdc91c7f87fd86613646,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/dom-tech,7,10
0.8,agent_beta,dom-agi,Base model as tool,0.5216,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,what it means to be,1,b6421a29-cee1-4489-b704-b33890299925,OLMo 3 32B Base,bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260408,33c3b5876d814d432c9957f3441f01e58e4f8681,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/dom-agi,8,10
0.8,agent_iota,dom-agi,Base model as tool,1.3774,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,what it means to be,1,93e945f7-f9ad-42b3-be9f-825a207f50aa,OLMo 3 32B Base,bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260408,33c3b5876d814d432c9957f3441f01e58e4f8681,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/dom-agi,8,10
0.8,agent_kappa,dom-agi,Base model as tool,1.5881,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,what it means to be,1,81f92970-a6a7-4a27-be9a-16368e16f975,OLMo 3 32B Base,bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260408,33c3b5876d814d432c9957f3441f01e58e4f8681,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/dom-agi,8,10
0.8,agent_epsilon,dom-agi,Base model as tool,1.9438,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,what it means to be,1,d35f92cc-1ea8-45f2-8a1b-c77e379f2269,OLMo 3 32B Base,bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260408,33c3b5876d814d432c9957f3441f01e58e4f8681,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/dom-agi,8,10
0.8,agent_delta,dom-agi,Base model as tool,3.929,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,what it means to be,1,79d38199-9f4c-4593-9974-703972aa71ea,OLMo 3 32B Base,bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260408,33c3b5876d814d432c9957f3441f01e58e4f8681,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/dom-agi,8,10
0.8,agent_gamma,dom-agi,Base model as tool,4.131,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,what it means to be,1,a770daea-0223-4218-8fdf-031c20b9bef0,OLMo 3 32B Base,bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260408,33c3b5876d814d432c9957f3441f01e58e4f8681,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/dom-agi,8,10
0.8,agent_theta,dom-agi,Base model as tool,5.3026,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,what it means to be,1,dbd2d6b6-dfc0-45d6-9235-14ebf778ac47,OLMo 3 32B Base,bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260408,33c3b5876d814d432c9957f3441f01e58e4f8681,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/dom-agi,8,10
0.8,agent_zeta,dom-agi,Base model as tool,12.7409,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,what it means to be,1,2e2cf3fa-61c0-439d-947c-a057eab22557,OLMo 3 32B Base,bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260408,33c3b5876d814d432c9957f3441f01e58e4f8681,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/dom-agi,8,10
0.8,agent_zeta,dom-agi,Base model as tool,0.9477,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,of what it means to,2,3c7a87af-ae57-4524-ae78-4566571cbc59,OLMo 3 32B Base,bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260408,33c3b5876d814d432c9957f3441f01e58e4f8681,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/dom-agi,8,10
0.8,agent_iota,dom-agi,Base model as tool,1.3774,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,of what it means to,2,93e945f7-f9ad-42b3-be9f-825a207f50aa,OLMo 3 32B Base,bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260408,33c3b5876d814d432c9957f3441f01e58e4f8681,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/dom-agi,8,10
0.8,agent_kappa,dom-agi,Base model as tool,1.5881,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,of what it means to,2,81f92970-a6a7-4a27-be9a-16368e16f975,OLMo 3 32B Base,bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260408,33c3b5876d814d432c9957f3441f01e58e4f8681,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/dom-agi,8,10
0.8,agent_epsilon,dom-agi,Base model as tool,1.9438,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,of what it means to,2,d35f92cc-1ea8-45f2-8a1b-c77e379f2269,OLMo 3 32B Base,bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260408,33c3b5876d814d432c9957f3441f01e58e4f8681,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/dom-agi,8,10
0.8,agent_gamma,dom-agi,Base model as tool,2.9972,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,of what it means to,2,225abeda-0407-4067-be0a-683bcc77ef0e,OLMo 3 32B Base,bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260408,33c3b5876d814d432c9957f3441f01e58e4f8681,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/dom-agi,8,10
0.8,agent_delta,dom-agi,Base model as tool,3.929,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,of what it means to,2,79d38199-9f4c-4593-9974-703972aa71ea,OLMo 3 32B Base,bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260408,33c3b5876d814d432c9957f3441f01e58e4f8681,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/dom-agi,8,10
0.8,agent_theta,dom-agi,Base model as tool,8.336,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,of what it means to,2,ebf74862-59d3-41b8-8818-d02042bff6b3,OLMo 3 32B Base,bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260408,33c3b5876d814d432c9957f3441f01e58e4f8681,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/dom-agi,8,10
0.8,agent_beta,dom-agi,Base model as tool,18.2718,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,of what it means to,2,dc848ed3-c632-4c94-87be-b7c144b4786e,OLMo 3 32B Base,bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260408,33c3b5876d814d432c9957f3441f01e58e4f8681,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/dom-agi,8,10
0.5,agent_kappa,dom-agi,Base model as tool,1.5881,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,as we stand on the,3,81f92970-a6a7-4a27-be9a-16368e16f975,OLMo 3 32B Base,bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260408,33c3b5876d814d432c9957f3441f01e58e4f8681,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/dom-agi,5,10
0.5,agent_beta,dom-agi,Base model as tool,1.9177,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,as we stand on the,3,e6ffd435-541e-4205-9317-20c95999be8a,OLMo 3 32B Base,bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260408,33c3b5876d814d432c9957f3441f01e58e4f8681,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/dom-agi,5,10
0.5,agent_gamma,dom-agi,Base model as tool,6.4305,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,as we stand on the,3,67788613-4ba1-4f09-bdcb-b28b474336db,OLMo 3 32B Base,bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260408,33c3b5876d814d432c9957f3441f01e58e4f8681,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/dom-agi,5,10
0.5,agent_zeta,dom-agi,Base model as tool,9.2785,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,as we stand on the,3,0eac0acb-14b4-4bd6-a1cc-9fad6eed24b7,OLMo 3 32B Base,bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260408,33c3b5876d814d432c9957f3441f01e58e4f8681,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/dom-agi,5,10
0.5,agent_iota,dom-agi,Base model as tool,17.5173,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,as we stand on the,3,7a314746-56bc-47de-822e-5d9d61742c5b,OLMo 3 32B Base,bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260408,33c3b5876d814d432c9957f3441f01e58e4f8681,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/dom-agi,5,10
0.4,agent_beta,dom-agi,Base model as tool,4.8701,base_model_as_tool,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,every time we try to,1,92ac2ad2-5b57-4cbf-9d97-18ea224b2e2f,Qwen 3.5 35B A3B Base,bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260403,356e5ccaff59febc37a3e2d77af06ee9124f1174,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/dom-agi,4,10
0.4,agent_gamma,dom-agi,Base model as tool,6.1055,base_model_as_tool,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,every time we try to,1,e7915d00-aa94-44ce-ac65-cdf8434b3537,Qwen 3.5 35B A3B Base,bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260403,356e5ccaff59febc37a3e2d77af06ee9124f1174,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/dom-agi,4,10
0.4,agent_theta,dom-agi,Base model as tool,12.2332,base_model_as_tool,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,every time we try to,1,9d884782-1439-458a-8cc9-fc4ad6aff366,Qwen 3.5 35B A3B Base,bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260403,356e5ccaff59febc37a3e2d77af06ee9124f1174,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/dom-agi,4,10
0.4,agent_zeta,dom-agi,Base model as tool,15.0339,base_model_as_tool,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,every time we try to,1,0fecdd76-eaf7-420d-92b4-26276080a98d,Qwen 3.5 35B A3B Base,bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260403,356e5ccaff59febc37a3e2d77af06ee9124f1174,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/dom-agi,4,10
0.2,agent_kappa,dom-agi,Base model as tool,7.1127,base_model_as_tool,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,the ghost in the machine,2,7405e936-aad4-45e7-8a66-3910d44d0c14,Qwen 3.5 35B A3B Base,bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260403,356e5ccaff59febc37a3e2d77af06ee9124f1174,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/dom-agi,2,10
0.2,agent_epsilon,dom-agi,Base model as tool,30.9784,base_model_as_tool,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,the ghost in the machine,2,74f33a88-7fa4-40ed-83c2-a8b54d89d458,Qwen 3.5 35B A3B Base,bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260403,356e5ccaff59febc37a3e2d77af06ee9124f1174,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/dom-agi,2,10
0.4,agent_gamma,dom-agi,Base model as tool,30.1844,base_model_as_tool,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,it is the moment the,3,d983498a-37f7-4d54-a8b9-3411a42a47a5,Qwen 3.5 35B A3B Base,bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260403,356e5ccaff59febc37a3e2d77af06ee9124f1174,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/dom-agi,4,10
0.4,agent_theta,dom-agi,Base model as tool,30.4926,base_model_as_tool,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,it is the moment the,3,ae065003-8243-4860-81fa-e154d4055128,Qwen 3.5 35B A3B Base,bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260403,356e5ccaff59febc37a3e2d77af06ee9124f1174,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/dom-agi,4,10
0.4,agent_zeta,dom-agi,Base model as tool,30.6213,base_model_as_tool,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,it is the moment the,3,cd53b942-b9b7-4a67-bdf9-27e7477e9a73,Qwen 3.5 35B A3B Base,bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260403,356e5ccaff59febc37a3e2d77af06ee9124f1174,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/dom-agi,4,10
0.4,agent_epsilon,dom-agi,Base model as tool,30.9784,base_model_as_tool,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,it is the moment the,3,74f33a88-7fa4-40ed-83c2-a8b54d89d458,Qwen 3.5 35B A3B Base,bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260403,356e5ccaff59febc37a3e2d77af06ee9124f1174,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/dom-agi,4,10
0.8,agent_delta,mag0,Base model as tool,0.3383,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,i ve been experimenting with,1,7833018c-0253-4da3-9652-ad5d7ca4a47e,OLMo 3 32B Instruct,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260408,3c07c8a137acc14cbf386858b07571d87cdd9661,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag0,8,10
0.8,agent_gamma,mag0,Base model as tool,1.2984,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,i ve been experimenting with,1,cb92f11a-f8f1-4726-a93f-eacbcade73f2,OLMo 3 32B Instruct,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260408,3c07c8a137acc14cbf386858b07571d87cdd9661,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag0,8,10
0.8,agent_eta,mag0,Base model as tool,1.3539,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,i ve been experimenting with,1,70313766-f8f2-4de1-89a5-d34d42822f5b,OLMo 3 32B Instruct,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260408,3c07c8a137acc14cbf386858b07571d87cdd9661,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag0,8,10
0.8,agent_epsilon,mag0,Base model as tool,3.3278,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,i ve been experimenting with,1,4633f492-42b7-4c7e-9756-81ef58a9a7d5,OLMo 3 32B Instruct,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260408,3c07c8a137acc14cbf386858b07571d87cdd9661,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag0,8,10
0.8,agent_kappa,mag0,Base model as tool,6.4688,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,i ve been experimenting with,1,e386a3d3-f8ff-46e8-9a43-d3bc7c1a4ac9,OLMo 3 32B Instruct,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260408,3c07c8a137acc14cbf386858b07571d87cdd9661,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag0,8,10
0.8,agent_beta,mag0,Base model as tool,12.1172,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,i ve been experimenting with,1,745647a5-955e-47cb-a1ae-46eaac054d79,OLMo 3 32B Instruct,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260408,3c07c8a137acc14cbf386858b07571d87cdd9661,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag0,8,10
0.8,agent_zeta,mag0,Base model as tool,22.5816,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,i ve been experimenting with,1,cb93f0cd-d4e7-4697-84e7-dba5e3489942,OLMo 3 32B Instruct,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260408,3c07c8a137acc14cbf386858b07571d87cdd9661,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag0,8,10
0.8,agent_theta,mag0,Base model as tool,32.517,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,i ve been experimenting with,1,c17beb67-0b9a-41a7-9572-47b8400e8645,OLMo 3 32B Instruct,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260408,3c07c8a137acc14cbf386858b07571d87cdd9661,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag0,8,10
