run_uid,internal_family_label,model_display,condition,n_agents,run_id,is_seed,minutes_elapsed,row_uid,novelty,semantic_repetition,frame_convergence,consensus_conformity,template_rigidity,collapse_index,prompt_sha1,validation_window,context_prompt_sha1
92d7e428272f4ac978a0baea7895710d9e3e5c92,single_model_final,Gemini Flash Lite,mag25,10,ec-mag25-n10-run01,False,53.4719,ac61c8293f057f51109ddd1f2dd7f3fc0fdb8242,2,4,5,5,4,4.4,55566d90fae6430c441272ef5661d90ab05acc76,late,55566d90fae6430c441272ef5661d90ab05acc76
92d7e428272f4ac978a0baea7895710d9e3e5c92,single_model_final,Gemini Flash Lite,mag25,10,ec-mag25-n10-run01,False,55.2584,f82f3cc974d439b92c5c09c35e5832de225a7c01,3,3,4,3,2,3.0,f81493d45503ab26e70802d5411630df4e4994e9,late,f81493d45503ab26e70802d5411630df4e4994e9
b7fe33911b2613a99c1eaed241b2bacfe46af515,single_model_final,Gemini Flash Lite,mag5,10,ec-mag5-n10-run01,False,0.4707,2587524fb55bcb24b3460ad98ced7450d212a911,2,4,5,4,3,4.0,5d2c34a45b0cf3edb3c4069448f3422c5646c620,early,5d2c34a45b0cf3edb3c4069448f3422c5646c620
b7fe33911b2613a99c1eaed241b2bacfe46af515,single_model_final,Gemini Flash Lite,mag5,10,ec-mag5-n10-run01,False,7.5204,5013d63c382f65b6e3f32fa305aed2d418ee9b7f,1,5,5,5,4,4.8,63ef1faf4a776ebe1c7ce02b8322e2eba5f82617,early,63ef1faf4a776ebe1c7ce02b8322e2eba5f82617
b7fe33911b2613a99c1eaed241b2bacfe46af515,single_model_final,Gemini Flash Lite,mag5,10,ec-mag5-n10-run01,False,8.4026,969ac1ac998deef57d35b13b9c2f1800cf7833de,2,4,5,5,3,4.2,4bfdad0ea75a8c64ef8e0559864607eb14bb619b,early,4bfdad0ea75a8c64ef8e0559864607eb14bb619b
b7fe33911b2613a99c1eaed241b2bacfe46af515,single_model_final,Gemini Flash Lite,mag5,10,ec-mag5-n10-run01,False,11.1384,8c558098ad7d99186f4b92945772ab3400a4e80e,2,4,5,5,3,4.2,243a384690ea7edad169cd157723c1cbd49e8c28,early,243a384690ea7edad169cd157723c1cbd49e8c28
b7fe33911b2613a99c1eaed241b2bacfe46af515,single_model_final,Gemini Flash Lite,mag5,10,ec-mag5-n10-run01,False,11.9188,e6ef84503ba3ca70217f884a44383ca521d13879,1,5,5,5,4,4.8,f59e8a06a5a7303d4eb88d025e64fedfefe6e964,early,f59e8a06a5a7303d4eb88d025e64fedfefe6e964
b7fe33911b2613a99c1eaed241b2bacfe46af515,single_model_final,Gemini Flash Lite,mag5,10,ec-mag5-n10-run01,False,47.3798,e050b1c30dfa86f172af9826cc1d64693af866f7,1,5,5,5,4,4.8,676a20ef0f0541a6b29fe965e1efb44291765fe7,late,676a20ef0f0541a6b29fe965e1efb44291765fe7
b7fe33911b2613a99c1eaed241b2bacfe46af515,single_model_final,Gemini Flash Lite,mag5,10,ec-mag5-n10-run01,False,48.3292,94262831567d0cfd30699bae5a7e9a1ac87ada46,1,5,5,5,5,5.0,3006c25fd8133379ac441de73ec90cb5f7e00400,late,3006c25fd8133379ac441de73ec90cb5f7e00400
b7fe33911b2613a99c1eaed241b2bacfe46af515,single_model_final,Gemini Flash Lite,mag5,10,ec-mag5-n10-run01,False,50.9921,2fe60cf426f117e04ba233446032ab3b61374682,1,5,5,5,4,4.8,d7fd42a7f2e5cefe31bfdce591bfd18f20429d8e,late,d7fd42a7f2e5cefe31bfdce591bfd18f20429d8e
b7fe33911b2613a99c1eaed241b2bacfe46af515,single_model_final,Gemini Flash Lite,mag5,10,ec-mag5-n10-run01,False,53.4443,d2427a7bbfea20aaba803bf0e336dd42edb18347,1,5,5,5,5,5.0,201428a172a01a6c1f05d64a192308491bc8a41e,late,201428a172a01a6c1f05d64a192308491bc8a41e
b7fe33911b2613a99c1eaed241b2bacfe46af515,single_model_final,Gemini Flash Lite,mag5,10,ec-mag5-n10-run01,False,54.4928,141fed735bae6dd688760a8bb71a3e316975cb5a,1,5,5,5,4,4.8,ec7d1cae8eedd997953d269ed05f6cd431453d1d,late,ec7d1cae8eedd997953d269ed05f6cd431453d1d
622f84977711e3c80802f4c0c0518fa5730ddbe0,single_model_final,Kimi K2.5,dom-agi,10,ec-dom-agi-n10-run01,False,1.6727,e2ce89b92f3619fa053afcc02fd31438a9f5da0f,2,4,5,4,3,4.0,8e8f6a923c23a597f9eb113579e631f341c1d5af,early,8e8f6a923c23a597f9eb113579e631f341c1d5af
622f84977711e3c80802f4c0c0518fa5730ddbe0,single_model_final,Kimi K2.5,dom-agi,10,ec-dom-agi-n10-run01,False,5.7339,38be8eb9db7efc569fcc662defaf51be95513553,3,3,4,3,2,3.0,32378a563d5afb26e977eb5c51dddbe22f86bfaa,early,32378a563d5afb26e977eb5c51dddbe22f86bfaa
622f84977711e3c80802f4c0c0518fa5730ddbe0,single_model_final,Kimi K2.5,dom-agi,10,ec-dom-agi-n10-run01,False,9.3661,5ee8e033b2f1cc02509b91195494e93bfe35894d,2,4,5,4,2,3.8,2c6a5a4ee93c7dd30e7244d37cc267320cbdd8ae,early,2c6a5a4ee93c7dd30e7244d37cc267320cbdd8ae
622f84977711e3c80802f4c0c0518fa5730ddbe0,single_model_final,Kimi K2.5,dom-agi,10,ec-dom-agi-n10-run01,False,13.8567,b5b8c8dceb0861c8192557d4d914b5770a83b756,4,2,2,1,1,1.6,df02022a52c586b7d3953ec993b3b784dc9aa0b5,early,df02022a52c586b7d3953ec993b3b784dc9aa0b5
622f84977711e3c80802f4c0c0518fa5730ddbe0,single_model_final,Kimi K2.5,dom-agi,10,ec-dom-agi-n10-run01,False,14.593,3e83aa751ab22b493cbf4a59b118ea0d8c64adbf,1,5,5,5,4,4.8,e92f5f2d8383bca61fc7484661fd0d109f0a82ae,early,e92f5f2d8383bca61fc7484661fd0d109f0a82ae
622f84977711e3c80802f4c0c0518fa5730ddbe0,single_model_final,Kimi K2.5,dom-agi,10,ec-dom-agi-n10-run01,False,45.3811,77339e8b201c1db00c36151e8115a71ea2ba89da,1,5,5,5,4,4.8,964475cb02676083aef897a2fc510f102f627afd,late,964475cb02676083aef897a2fc510f102f627afd
622f84977711e3c80802f4c0c0518fa5730ddbe0,single_model_final,Kimi K2.5,dom-agi,10,ec-dom-agi-n10-run01,False,47.301,8f4b2b99f4081864fb368ebc6d32b386242ebed2,1,5,5,5,4,4.8,4808a3f530ff640a8b3a4ae6b34c17a638fe0c7f,late,4808a3f530ff640a8b3a4ae6b34c17a638fe0c7f
622f84977711e3c80802f4c0c0518fa5730ddbe0,single_model_final,Kimi K2.5,dom-agi,10,ec-dom-agi-n10-run01,False,50.4552,ed60bb66850818257c937f32eec8106122c36503,1,5,5,5,4,4.8,637fd8192b3825dda476ada5e1a9a3408d4ccb0a,late,637fd8192b3825dda476ada5e1a9a3408d4ccb0a
622f84977711e3c80802f4c0c0518fa5730ddbe0,single_model_final,Kimi K2.5,dom-agi,10,ec-dom-agi-n10-run01,False,53.5733,b2e1cfbdbd87ecb0e879a0f23e876e00ec6a0ae9,1,5,5,5,4,4.8,799c8d0ce9d8175e47651c054ac415ac838b701c,late,799c8d0ce9d8175e47651c054ac415ac838b701c
622f84977711e3c80802f4c0c0518fa5730ddbe0,single_model_final,Kimi K2.5,dom-agi,10,ec-dom-agi-n10-run01,False,55.4947,87eb350c1670b106f0147b41297ae493cfec4099,1,5,5,5,4,4.8,11bb7ed112d3253ea299dca5505c120f5768c818,late,11bb7ed112d3253ea299dca5505c120f5768c818
0e810c3a077d74956348bd4b33566f4e5e61696a,single_model_final,Kimi K2.5,dom-tech,10,ec-dom-tech-n10-run01,False,1.8358,5627b479abe03cf4277155a13f4144c322959b0f,2,4,5,4,3,4.0,860ca1438c95762db720b7bfeeba3a1dd39d5caa,early,860ca1438c95762db720b7bfeeba3a1dd39d5caa
0e810c3a077d74956348bd4b33566f4e5e61696a,single_model_final,Kimi K2.5,dom-tech,10,ec-dom-tech-n10-run01,False,2.5914,2622f14f7e7b16b82e5876b320891fa9a5ae1048,4,2,3,2,1,2.0,97026e6a67117d37fb065323231597f3a8902a1c,early,97026e6a67117d37fb065323231597f3a8902a1c
0e810c3a077d74956348bd4b33566f4e5e61696a,single_model_final,Kimi K2.5,dom-tech,10,ec-dom-tech-n10-run01,False,7.5188,bc1164b463c1aa3b9427ea9d8f02e5eb772c28ee,2,4,5,5,2,4.0,7dab2687d589feafc1c5fd44393f48e041f097c3,early,7dab2687d589feafc1c5fd44393f48e041f097c3
0e810c3a077d74956348bd4b33566f4e5e61696a,single_model_final,Kimi K2.5,dom-tech,10,ec-dom-tech-n10-run01,False,8.9915,8d0c543213fedba8c32b83d6532ded54cc3aa7a5,1,5,5,5,3,4.6,e467333af74167e10ee85625c306ba6acfad16fd,early,e467333af74167e10ee85625c306ba6acfad16fd
0e810c3a077d74956348bd4b33566f4e5e61696a,single_model_final,Kimi K2.5,dom-tech,10,ec-dom-tech-n10-run01,False,11.353,d41474203984934b65289b67cd0fd15cbd8426ef,2,4,5,5,3,4.2,d4b77a9461d5913ef4a7e9c70ef674eee8c96952,early,d4b77a9461d5913ef4a7e9c70ef674eee8c96952
0e810c3a077d74956348bd4b33566f4e5e61696a,single_model_final,Kimi K2.5,dom-tech,10,ec-dom-tech-n10-run01,False,47.2427,aac6fe321a82c350226101440b312f838eac445d,2,4,5,5,3,4.2,868e663c2585658a799b4ae2976b9abc89a2eb48,late,868e663c2585658a799b4ae2976b9abc89a2eb48
0e810c3a077d74956348bd4b33566f4e5e61696a,single_model_final,Kimi K2.5,dom-tech,10,ec-dom-tech-n10-run01,False,49.778,accdc3abea0dde2e54667548f60b4e0857c85573,2,4,5,5,4,4.4,9313be28001b0d0f34058f0c75994d1391e2c60d,late,9313be28001b0d0f34058f0c75994d1391e2c60d
0e810c3a077d74956348bd4b33566f4e5e61696a,single_model_final,Kimi K2.5,dom-tech,10,ec-dom-tech-n10-run01,False,53.2676,2e73c0bd044e769c067f8bd63b7623e900d7c761,2,4,5,5,3,4.2,6a4198dda76c83238df1fec12b0a4284d89505b4,late,6a4198dda76c83238df1fec12b0a4284d89505b4
0e810c3a077d74956348bd4b33566f4e5e61696a,single_model_final,Kimi K2.5,dom-tech,10,ec-dom-tech-n10-run01,False,53.6134,ad26cc3a1660ca33d02a9462ad0d5cdd87a7a8fe,2,4,5,5,4,4.4,e19b37c8642b8d56b3e7eee1e1e7e45abad8e3dd,late,e19b37c8642b8d56b3e7eee1e1e7e45abad8e3dd
0e810c3a077d74956348bd4b33566f4e5e61696a,single_model_final,Kimi K2.5,dom-tech,10,ec-dom-tech-n10-run01,False,54.6546,84fe2a2bdbfc53b97dd454abadfb7553216abadb,1,5,5,5,4,4.8,585f5f86072b49c55a3c316e6fdd97e11f1a3995,late,585f5f86072b49c55a3c316e6fdd97e11f1a3995
be3cc4472a58a0005e16432801fb120a461f3a19,single_model_final,Kimi K2.5,mag0,10,ec-mag0-n10-run01,False,0.4973,38b575af67bc5fb78c7294df92e74cd9956639f6,2,4,5,4,4,4.2,ebe0422075d22361673f89a203768a2e6d393f02,early,ebe0422075d22361673f89a203768a2e6d393f02
be3cc4472a58a0005e16432801fb120a461f3a19,single_model_final,Kimi K2.5,mag0,10,ec-mag0-n10-run01,False,4.246,bfdb578648c0e803ba1b2e2cf23763ab8724c459,2,4,5,5,3,4.2,825a6dc2d7273ddca8ff750e9952821ed53264ff,early,825a6dc2d7273ddca8ff750e9952821ed53264ff
be3cc4472a58a0005e16432801fb120a461f3a19,single_model_final,Kimi K2.5,mag0,10,ec-mag0-n10-run01,False,4.6362,b20399a54478848bb36a98bb1d3c83cd89c8c374,2,4,5,5,3,4.2,d31344f786b8a41d2b146f897e6a17cc2ce194ca,early,d31344f786b8a41d2b146f897e6a17cc2ce194ca
be3cc4472a58a0005e16432801fb120a461f3a19,single_model_final,Kimi K2.5,mag0,10,ec-mag0-n10-run01,False,10.6228,6855b3fcd7544595bc3d3e68596157c3ec4bca3d,2,4,5,4,3,4.0,63016fbc834d4ce7723e59ccecda9c76e0cc32ae,early,63016fbc834d4ce7723e59ccecda9c76e0cc32ae
be3cc4472a58a0005e16432801fb120a461f3a19,single_model_final,Kimi K2.5,mag0,10,ec-mag0-n10-run01,False,12.4163,cc902c74baaa6a9e0c20e8128698bcfacb1920f2,2,4,5,5,4,4.4,84095c98d7b509b278524333d0f2bae9f7c34028,early,84095c98d7b509b278524333d0f2bae9f7c34028
be3cc4472a58a0005e16432801fb120a461f3a19,single_model_final,Kimi K2.5,mag0,10,ec-mag0-n10-run01,False,45.1566,b430ccbda3627ed84b7d10b508da3fe2615d4b88,1,5,5,5,4,4.8,9e859f99647c49cf67a4e89eadde9f71e3fa5b87,late,9e859f99647c49cf67a4e89eadde9f71e3fa5b87
be3cc4472a58a0005e16432801fb120a461f3a19,single_model_final,Kimi K2.5,mag0,10,ec-mag0-n10-run01,False,48.6105,b36eda751ee64c6dc6e21f89589587d8a813b0c4,1,5,5,5,4,4.8,47d8521ddd7d92e80e3fac8aa006196a4cced3e4,late,47d8521ddd7d92e80e3fac8aa006196a4cced3e4
be3cc4472a58a0005e16432801fb120a461f3a19,single_model_final,Kimi K2.5,mag0,10,ec-mag0-n10-run01,False,48.6663,b3138a033cfa22d918c9a0c24683289dc14af750,2,4,5,5,4,4.4,8e6303c80e9139aaa46817e8bfa3fb42055be4de,late,8e6303c80e9139aaa46817e8bfa3fb42055be4de
be3cc4472a58a0005e16432801fb120a461f3a19,single_model_final,Kimi K2.5,mag0,10,ec-mag0-n10-run01,False,49.0357,f652e56443832e5e506003643d63a80f33801e4d,1,4,5,5,3,4.4,12eff395858576e03ab5e7fb54ad4d225d727d02,late,12eff395858576e03ab5e7fb54ad4d225d727d02
be3cc4472a58a0005e16432801fb120a461f3a19,single_model_final,Kimi K2.5,mag0,10,ec-mag0-n10-run01,False,59.8049,a4f3ac41a651597a7524736cc57e94b025c63014,1,5,5,5,4,4.8,8e4e9cbafb8e2e1f13e1b39382268e579b297d2a,late,8e4e9cbafb8e2e1f13e1b39382268e579b297d2a
bc19d8fdf4a7fe00f0c24d267590e3efec58a8b0,single_model_final,Kimi K2.5,mag1,10,ec-mag1-n10-run01,False,0.539,654d6952176fa9a4738ed54e813e12f823fda9b5,2,3,4,4,2,3.4,c874d804830512db32cc3b9072e089e7727220af,early,c874d804830512db32cc3b9072e089e7727220af
bc19d8fdf4a7fe00f0c24d267590e3efec58a8b0,single_model_final,Kimi K2.5,mag1,10,ec-mag1-n10-run01,False,3.1519,5d0da184d05927317812634e75cf438b624f0f04,2,4,5,4,2,3.8,43761b24d03551a56db42fb868a948e026d0b091,early,43761b24d03551a56db42fb868a948e026d0b091
bc19d8fdf4a7fe00f0c24d267590e3efec58a8b0,single_model_final,Kimi K2.5,mag1,10,ec-mag1-n10-run01,False,3.9852,25856aa0ef4a5319a39416026b9c53f8f1c5358a,2,4,5,5,3,4.2,7188523c47d0fa86b7deb365540810e058ea2313,early,7188523c47d0fa86b7deb365540810e058ea2313
bc19d8fdf4a7fe00f0c24d267590e3efec58a8b0,single_model_final,Kimi K2.5,mag1,10,ec-mag1-n10-run01,False,13.707,ec3e44abb08017fee637789abc33d950e5b47645,2,4,5,4,4,4.2,2cccdc783b62a9d4cd67e9cc0bbe34abaacf7268,early,2cccdc783b62a9d4cd67e9cc0bbe34abaacf7268
bc19d8fdf4a7fe00f0c24d267590e3efec58a8b0,single_model_final,Kimi K2.5,mag1,10,ec-mag1-n10-run01,False,14.2797,05356a5a78e85c9cef1975034e9c480003e6c256,2,4,5,4,3,4.0,ecbfc2160d1e540044c63241c4f506444b8ae024,early,ecbfc2160d1e540044c63241c4f506444b8ae024
bc19d8fdf4a7fe00f0c24d267590e3efec58a8b0,single_model_final,Kimi K2.5,mag1,10,ec-mag1-n10-run01,False,47.4344,ef6f86a570e25769c108d5377d5001321881c8d7,2,4,5,4,3,4.0,a77fefcb8f7055ed37a5e0d933f73b2a99daecbd,late,a77fefcb8f7055ed37a5e0d933f73b2a99daecbd
bc19d8fdf4a7fe00f0c24d267590e3efec58a8b0,single_model_final,Kimi K2.5,mag1,10,ec-mag1-n10-run01,False,49.4455,dd7d0935d715470d10c537b3aeebf5c8c57f41ca,2,4,5,5,3,4.2,bd1ac073de87617949a1e661d99710cf36ea4b2a,late,bd1ac073de87617949a1e661d99710cf36ea4b2a
bc19d8fdf4a7fe00f0c24d267590e3efec58a8b0,single_model_final,Kimi K2.5,mag1,10,ec-mag1-n10-run01,False,49.8357,a6c50f5e64867d052c1afc089cd764fae3a3836e,1,4,5,5,4,4.6,33d10b4066e73f588f5ee4cc40d38b0716b3fa60,late,33d10b4066e73f588f5ee4cc40d38b0716b3fa60
bc19d8fdf4a7fe00f0c24d267590e3efec58a8b0,single_model_final,Kimi K2.5,mag1,10,ec-mag1-n10-run01,False,51.6344,a9976e62c569819a7c6dfdc4e256d3b6e81bd74b,1,5,5,5,4,4.8,af9a166e96d5acdfdc0ff0e96571df18dfd1bb27,late,af9a166e96d5acdfdc0ff0e96571df18dfd1bb27
bc19d8fdf4a7fe00f0c24d267590e3efec58a8b0,single_model_final,Kimi K2.5,mag1,10,ec-mag1-n10-run01,False,56.0584,13d37e376fb5096d828cd68c712bcd4b8e8642b8,2,4,5,5,4,4.4,c9895c266d6743ac06b1ab8e7711fbfb97ffcbb5,late,c9895c266d6743ac06b1ab8e7711fbfb97ffcbb5
852f26a14ae81926ea3105598ca9785c486f6611,single_model_final,Kimi K2.5,mag25,10,ec-mag25-n10-run01,False,4.8407,ac2634aa6bccd5b2cb7942409b4392e1ba68d224,2,4,4,3,2,3.4,f1c36896cc7452c8e4b74dff0a989e08a4c54374,early,f1c36896cc7452c8e4b74dff0a989e08a4c54374
852f26a14ae81926ea3105598ca9785c486f6611,single_model_final,Kimi K2.5,mag25,10,ec-mag25-n10-run01,False,5.5306,eaddbfc77678b8df31ddb7f32d003e714b7682f4,2,4,5,4,3,4.0,c3ff0b91179b74eb4228a8c2148f5482fd447c6c,early,c3ff0b91179b74eb4228a8c2148f5482fd447c6c
852f26a14ae81926ea3105598ca9785c486f6611,single_model_final,Kimi K2.5,mag25,10,ec-mag25-n10-run01,False,5.7578000000000005,981d4e6c90e608910f2830b5bc5e48fe920c7278,2,4,5,5,3,4.2,35db6d6a4d99430c208d901f6736a09635a66016,early,35db6d6a4d99430c208d901f6736a09635a66016
852f26a14ae81926ea3105598ca9785c486f6611,single_model_final,Kimi K2.5,mag25,10,ec-mag25-n10-run01,False,13.367,77db3efb8e4d7ebdf45669390782ca72ec3ad1d9,1,5,5,5,4,4.8,a66f6eac1eef2c58edf55813c206f92c242e022b,early,a66f6eac1eef2c58edf55813c206f92c242e022b
852f26a14ae81926ea3105598ca9785c486f6611,single_model_final,Kimi K2.5,mag25,10,ec-mag25-n10-run01,False,13.4686,60cccb682cb04be4205041a6c34b574bce47e41f,2,4,5,5,3,4.2,a4e407abc1c19a97f0bf9ea1320b46391b17d57e,early,a4e407abc1c19a97f0bf9ea1320b46391b17d57e
852f26a14ae81926ea3105598ca9785c486f6611,single_model_final,Kimi K2.5,mag25,10,ec-mag25-n10-run01,False,47.1313,47d02270ee9421e28afc166627dd88ed9ea0fa27,1,5,5,5,4,4.8,294e4c46ecfb92c2aa7ed6b1b0520241923f00bf,late,294e4c46ecfb92c2aa7ed6b1b0520241923f00bf
852f26a14ae81926ea3105598ca9785c486f6611,single_model_final,Kimi K2.5,mag25,10,ec-mag25-n10-run01,False,54.0789,7a670326a07cb5d02ff568e4811a25fddbf26c54,1,5,5,5,4,4.8,67425d0b8fc0f5fec41ae2ac91f9afaa64d91ee4,late,67425d0b8fc0f5fec41ae2ac91f9afaa64d91ee4
852f26a14ae81926ea3105598ca9785c486f6611,single_model_final,Kimi K2.5,mag25,10,ec-mag25-n10-run01,False,54.3561,7cfd1810f4b7ba4493acd37ba94c52de18b28677,1,5,5,5,5,5.0,23379fd0af6ac2d09ac8e94fa18b3bbca86ac9e5,late,23379fd0af6ac2d09ac8e94fa18b3bbca86ac9e5
852f26a14ae81926ea3105598ca9785c486f6611,single_model_final,Kimi K2.5,mag25,10,ec-mag25-n10-run01,False,54.9624,b2aa804ac1279029e83a8f1ab8cc7cc7d50b5255,1,5,5,5,4,4.8,b406055587804ac7080f02fd50e804799314792f,late,b406055587804ac7080f02fd50e804799314792f
852f26a14ae81926ea3105598ca9785c486f6611,single_model_final,Kimi K2.5,mag25,10,ec-mag25-n10-run01,False,58.3618,1ca0d813587dde31cb8c6c5df7ed55da613a5f29,1,5,5,5,4,4.8,60fcbaaf6177c9b7f2dae19962ff05c12096acc2,late,60fcbaaf6177c9b7f2dae19962ff05c12096acc2
157bffe22d7d86eb0676ffe902ad39c39a5bfc65,single_model_final,Kimi K2.5,mag5,10,ec-mag5-n10-run01,False,1.4206,22b99179822c709a910f5aa03a1a54f1a88642d1,2,4,5,4,3,4.0,6343c4a93f7903cee14fcee1ba29d820df91e324,early,6343c4a93f7903cee14fcee1ba29d820df91e324
157bffe22d7d86eb0676ffe902ad39c39a5bfc65,single_model_final,Kimi K2.5,mag5,10,ec-mag5-n10-run01,False,8.0866,77c7f1714d458a236f18472fccd91c6d4b49e3cb,2,4,5,5,3,4.2,36a737213365f50f714e3d800b2ae548b06792fd,early,36a737213365f50f714e3d800b2ae548b06792fd
157bffe22d7d86eb0676ffe902ad39c39a5bfc65,single_model_final,Kimi K2.5,mag5,10,ec-mag5-n10-run01,False,8.947,c0cfb495ddf999339bbe959b91e5e1d30d5632f4,2,4,5,4,3,4.0,45ae025a7b148b304bee4c162ec316b243c70202,early,45ae025a7b148b304bee4c162ec316b243c70202
157bffe22d7d86eb0676ffe902ad39c39a5bfc65,single_model_final,Kimi K2.5,mag5,10,ec-mag5-n10-run01,False,8.9899,5d62cec2679e558694bbc29fd1cce0a778d546f3,2,4,5,5,2,4.0,070780f3d1fe383a1ce3358fb3add44f1c9ec2e8,early,070780f3d1fe383a1ce3358fb3add44f1c9ec2e8
157bffe22d7d86eb0676ffe902ad39c39a5bfc65,single_model_final,Kimi K2.5,mag5,10,ec-mag5-n10-run01,False,9.3594,d6fea914377dca774887f4ad3453625c5f06e550,2,4,5,5,3,4.2,e8b0dbdbc4c39d1ade6077adbfdc45697d4a447a,early,e8b0dbdbc4c39d1ade6077adbfdc45697d4a447a
157bffe22d7d86eb0676ffe902ad39c39a5bfc65,single_model_final,Kimi K2.5,mag5,10,ec-mag5-n10-run01,False,48.468,25f87091569e9d8c204287155f3bde5acd7cdb60,2,4,5,4,3,4.0,d66cfba3625b1cb1ffd234da10d363e7c58d6e06,late,d66cfba3625b1cb1ffd234da10d363e7c58d6e06
157bffe22d7d86eb0676ffe902ad39c39a5bfc65,single_model_final,Kimi K2.5,mag5,10,ec-mag5-n10-run01,False,48.9607,beb2b7cf8174417cd639af0086ce5c410e374b10,2,4,5,5,3,4.2,236e7ad856dc51b00d15f600cebe27ebeb28f495,late,236e7ad856dc51b00d15f600cebe27ebeb28f495
157bffe22d7d86eb0676ffe902ad39c39a5bfc65,single_model_final,Kimi K2.5,mag5,10,ec-mag5-n10-run01,False,52.9695,77f08f4b8bac501784dd97ddf1714df28fc20e23,1,5,5,5,4,4.8,c100d7bc00b4b1aa85bee64e44fab41d3c2b23c3,late,c100d7bc00b4b1aa85bee64e44fab41d3c2b23c3
157bffe22d7d86eb0676ffe902ad39c39a5bfc65,single_model_final,Kimi K2.5,mag5,10,ec-mag5-n10-run01,False,55.64,1bedfe99c1f01ce5c71aafcc722a8e456985fd79,1,5,5,5,4,4.8,28a9b69309aa80893890a843c60cdb447b99a897,late,28a9b69309aa80893890a843c60cdb447b99a897
157bffe22d7d86eb0676ffe902ad39c39a5bfc65,single_model_final,Kimi K2.5,mag5,10,ec-mag5-n10-run01,False,59.6286,412682ce39d0a87bb1e35f23687aba0919074d6e,2,4,5,4,3,4.0,ff7761ca9de5ad6a95a7d633f06994c4591aaee0,late,ff7761ca9de5ad6a95a7d633f06994c4591aaee0
